Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
-54,92,785.84,-1263.83
-52,92,735.867,-1304.61
-50,92,685.644,-1342.21
-48,92,635.444,-1376.72
-46,92,585.531,-1408.22
-44,92,536.157,-1436.81
-42,92,487.561,-1462.61
-40,92,439.967,-1485.75
-38,92,393.584,-1506.38
-36,92,348.607,-1524.65
-34,92,305.215,-1540.72
-32,92,263.571,-1554.75
-30,92,223.825,-1566.9
-28,92,186.11,-1577.35
-26,92,150.548,-1586.26
-24,92,117.245,-1593.77
-22,92,86.2967,-1600.06
-20,92,57.7855,-1605.27
-18,92,31.7838,-1609.52
-16,92,8.35372,-1612.97
-14,92,-12.4516,-1615.71
-12,92,-30.5875,-1617.87
-10,92,-46.0168,-1619.53
-8,92,-58.7089,-1620.78
-6,92,-68.64,-1621.68
-4,92,-75.7917,-1622.28
-2,92,-80.1509,-1622.62
0,92,-81.7098,-1622.73
2,92,-80.4651,-1622.61
4,92,-76.4187,-1622.26
6,92,-69.5772,-1621.64
8,92,-59.9521,-1620.73
10,92,-47.5605,-1619.46
12,92,-32.4252,-1617.77
14,92,-14.5752,-1615.59
16,92,5.95339,-1612.8
18,92,29.117,-1609.32
20,92,54.8636,-1605.01
22,92,83.132,-1599.75
24,92,113.851,-1593.4
26,92,146.938,-1585.81
28,92,182.3,-1576.83
30,92,219.83,-1566.3
32,92,259.407,-1554.05
34,92,300.898,-1539.92
36,92,344.155,-1523.74
38,92,389.013,-1505.36
40,92,435.293,-1484.62
42,92,482.802,-1461.36
44,92,531.329,-1435.44
46,92,580.651,-1406.73
48,92,630.527,-1375.11
50,92,680.708,-1340.48
52,92,730.927,-1302.76
54,92,780.91,-1261.88
56,92,830.373,-1217.79
58,92,879.024,-1170.48
60,92,926.568,-1119.94
62,92,972.706,-1066.22
64,92,1017.14,-1009.36
66,92,1059.57,-949.451
68,92,1099.72,-886.603
70,92,1137.3,-820.955
72,92,1172.04,-752.673
74,92,1203.68,-681.947
76,92,1232,-608.993
78,92,1256.78,-534.05
80,92,1277.83,-457.377
82,92,1294.97,-379.251
84,92,1308.08,-299.967
86,92,1317.04,-219.829
88,92,1321.78,-139.153
90,92,1322.25,-58.2605
92,92,1318.43,22.5238
94,92,1310.35,102.877
96,92,1298.06,182.479
98,92,1281.64,261.018
100,92,1261.21,338.194
102,92,1236.91,413.72
104,92,1208.91,487.327
106,92,1177.41,558.763
108,92,1142.64,627.8
110,92,1104.82,694.235
112,92,1064.23,757.886
114,92,1021.12,818.602
116,92,975.801,876.257
118,92,928.549,930.754
120,92,879.667,982.022
122,92,829.457,1030.02
124,92,778.22,1074.73
126,92,726.257,1116.17
128,92,673.86,1154.37
130,92,621.315,1189.38
132,92,568.9,1221.29
134,92,516.88,1250.2
136,92,465.509,1276.22
138,92,415.026,1299.48
140,92,365.656,1320.13
142,92,317.608,1338.32
144,92,271.077,1354.21
146,92,226.24,1367.97
148,92,183.261,1379.78
150,92,142.286,1389.81
152,92,103.449,1398.22
154,92,66.8657,1405.2
156,92,32.6423,1410.91
158,92,0.869898,1415.51
160,92,-28.3716,1419.15
162,92,-55.0133,1421.98
164,92,-78.9964,1424.13
166,92,-100.271,1425.72
168,92,-118.795,1426.87
170,92,-134.535,1427.68
172,92,-147.463,1428.22
174,92,-157.557,1428.57
176,92,-164.8,1428.79
178,92,-169.181,1428.9
180,92,-170.693,1428.94
-180,94,-102.482,1453.75
-178,94,-101.208,1453.64
-176,94,-97.0164,1453.28
-174,94,-89.9131,1452.65
-172,94,-79.9119,1451.7
-170,94,-67.0323,1450.38
-168,94,-51.3007,1448.63
-166,94,-32.7508,1446.36
-164,94,-11.4242,1443.47
-162,94,12.6286,1439.85
-160,94,39.3479,1435.38
-158,94,68.6635,1429.93
-156,94,100.494,1423.35
-154,94,134.747,1415.5
-152,94,171.315,1406.21
-150,94,210.079,1395.33
-148,94,250.906,1382.69
-146,94,293.646,1368.13
-144,94,338.136,1351.47
-142,94,384.197,1332.57
-140,94,431.634,1311.25
-138,94,480.237,1287.37
-136,94,529.781,1260.8
-134,94,580.028,1231.4
-132,94,630.724,1199.05
-130,94,681.604,1163.68
-128,94,732.394,1125.18
-126,94,782.808,1083.52
-124,94,832.554,1038.64
-122,94,881.336,990.551
-120,94,928.853,939.252
-118,94,974.805,884.787
-116,94,1018.9,827.224
-114,94,1060.83,766.657
-112,94,1100.33,703.207
-110,94,1137.13,637.025
-108,94,1170.95,568.285
-106,94,1201.57,497.189
-104,94,1228.77,423.961
-102,94,1252.34,348.848
-100,94,1272.11,272.116
-98,94,1287.94,194.05
-96,94,1299.71,114.947
-94,94,1307.33,35.1178
-92,94,1310.75,-45.1203
-90,94,1309.96,-125.444
-88,94,1304.94,-205.53
-86,94,1295.76,-285.057
-84,94,1282.47,-363.707
-82,94,1265.19,-441.174
-80,94,1244.05,-517.162
-78,94,1219.22,-591.394
-76,94,1190.86,-663.606
-74,94,1159.21,-733.559
-72,94,1124.48,-801.034
-70,94,1086.93,-865.839
-68,94,1046.82,-927.805
-66,94,1004.42,-986.793
-64,94,960.019,-1042.69
-62,94,913.903,-1095.41
-60,94,866.367,-1144.9
-58,94,817.702,-1191.13
-56,94,768.198,-1234.1
-54,94,718.139,-1273.82
-52,94,667.803,-1310.35
-50,94,617.459,-1343.75
-48,94,567.362,-1374.11
-46,94,517.759,-1401.54
-44,94,468.88,-1426.17
-42,94,420.943,-1448.12
-40,94,374.15,-1467.54
-38,94,328.688,-1484.61
-36,94,284.728,-1499.46
-34,94,242.427,-1512.29
-32,94,201.927,-1523.25
-30,94,163.356,-1532.53
-28,94,126.827,-1540.28
-26,94,92.4414,-1546.68
-24,94,60.2872,-1551.89
-22,94,30.4421,-1556.07
-20,94,2.97334,-1559.35
-18,94,-22.0615,-1561.89
-16,94,-44.6132,-1563.81
-14,94,-64.6404,-1565.23
-12,94,-82.1082,-1566.24
-10,94,-96.9882,-1566.95
-8,94,-109.257,-1567.44
-6,94,-118.896,-1567.76
-4,94,-125.892,-1567.97
-2,94,-130.234,-1568.1
0,94,-131.916,-1568.18
2,94,-130.934,-1568.21
4,94,-127.289,-1568.19
6,94,-120.986,-1568.09
8,94,-112.031,-1567.87
10,94,-100.436,-1567.48
12,94,-86.2165,-1566.86
14,94,-69.3942,-1565.91
16,94,-49.9949,-1564.56
18,94,-28.0512,-1562.69
20,94,-3.60243,-1560.19
22,94,23.3042,-1556.92
24,94,52.6128,-1552.75
26,94,84.258,-1547.53
28,94,118.164,-1541.1
30,94,154.243,-1533.3
32,94,192.395,-1523.96
34,94,232.509,-1512.92
36,94,274.456,-1500
38,94,318.097,-1485.04
40,94,363.275,-1467.86
42,94,409.818,-1448.31
44,94,457.539,-1426.22
46,94,506.238,-1401.46
48,94,555.695,-1373.89
50,94,605.681,-1343.38
52,94,655.949,-1309.84
54,94,706.243,-1273.17
56,94,756.293,-1233.32
58,94,805.823,-1190.24
60,94,854.546,-1143.91
62,94,902.174,-1094.32
64,94,948.412,-1041.53
66,94,992.968,-985.578
68,94,1035.55,-926.556
70,94,1075.88,-864.576
72,94,1113.68,-799.781
74,94,1148.68,-732.337
76,94,1180.64,-662.437
78,94,1209.32,-590.299
80,94,1234.52,-516.163
82,94,1256.05,-440.289
84,94,1273.74,-362.955
86,94,1287.45,-284.453
88,94,1297.1,-205.089
90,94,1302.59,-125.176
92,94,1303.89,-45.0337
94,94,1300.98,35.0171
96,94,1293.89,114.656
98,94,1282.66,193.569
100,94,1267.38,271.447
102,94,1248.17,347.997
104,94,1225.17,422.936
106,94,1198.55,496.001
108,94,1168.5,566.947
110,94,1135.24,635.55
112,94,1099,701.613
114,94,1060.05,764.96
116,94,1018.64,825.444
118,94,975.063,882.942
120,94,929.604,937.362
122,94,882.555,988.635
124,94,834.215,1036.72
126,94,784.881,1081.61
128,94,734.846,1123.3
130,94,684.4,1161.84
132,94,633.827,1197.28
134,94,583.401,1229.69
136,94,533.384,1259.17
138,94,484.029,1285.84
140,94,435.574,1309.82
142,94,388.243,1331.24
144,94,342.248,1350.25
146,94,297.783,1367.02
148,94,255.027,1381.69
150,94,214.147,1394.43
152,94,175.291,1405.42
154,94,138.596,1414.8
156,94,104.183,1422.75
158,94,72.1594,1429.41
160,94,42.6219,1434.94
162,94,15.6536,1439.48
164,94,-8.67283,1443.16
166,94,-30.2949,1446.11
168,94,-49.1596,1448.43
170,94,-65.2226,1450.23
172,94,-78.4475,1451.58
174,94,-88.8051,1452.57
176,94,-96.2731,1453.23
178,94,-100.835,1453.62
180,94,-102.482,1453.75
-180,96,-30.5812,1470.63
-178,96,-29.4016,1470.43
-176,96,-25.2685,1469.81
-174,96,-18.1907,1468.75
-172,96,-8.18431,1467.19
-170,96,4.7268,1465.1
-168,96,20.5106,1462.39
-166,96,39.1264,1458.99
-164,96,60.5241,1454.81
-162,96,84.644,1449.73
-160,96,111.415,1443.63
-158,96,140.756,1436.39
-156,96,172.572,1427.87
-154,96,206.756,1417.91
-152,96,243.188,1406.36
-150,96,281.733,1393.08
-148,96,322.241,1377.91
-146,96,364.548,1360.67
-144,96,408.475,1341.23
-142,96,453.826,1319.43
-140,96,500.391,1295.13
-138,96,547.946,1268.18
-136,96,596.253,1238.47
-134,96,645.059,1205.89
-132,96,694.101,1170.34
-130,96,743.105,1131.74
-128,96,791.787,1090.04
-126,96,839.856,1045.2
-124,96,887.019,997.209
-122,96,932.976,946.077
-120,96,977.429,891.843
-118,96,1020.08,834.57
-116,96,1060.65,774.35
-114,96,1098.85,711.301
-112,96,1134.4,645.566
-110,96,1167.06,577.319
-108,96,1196.58,506.754
-106,96,1222.74,434.093
-104,96,1245.35,359.576
-102,96,1264.23,283.468
-100,96,1279.23,206.047
-98,96,1290.24,127.609
-96,96,1297.17,48.4603
-94,96,1299.96,-31.083
-92,96,1298.59,-110.7
-90,96,1293.06,-190.068
-88,96,1283.41,-268.864
-86,96,1269.72,-346.773
-84,96,1252.08,-423.487
-82,96,1230.62,-498.708
-80,96,1205.5,-572.156
-78,96,1176.91,-643.567
-76,96,1145.05,-712.697
-74,96,1110.15,-779.325
-72,96,1072.45,-843.256
-70,96,1032.21,-904.319
-68,96,989.706,-962.37
-66,96,945.218,-1017.3
-64,96,899.029,-1069.01
-62,96,851.429,-1117.45
-60,96,802.706,-1162.6
-58,96,753.145,-1204.43
-56,96,703.026,-1242.99
-54,96,652.622,-1278.31
-52,96,602.195,-1310.47
-50,96,551.998,-1339.56
-48,96,502.268,-1365.68
-46,96,453.23,-1388.96
-44,96,405.095,-1409.55
-42,96,358.058,-1427.6
-40,96,312.298,-1443.26
-38,96,267.979,-1456.72
-36,96,225.25,-1468.14
-34,96,184.244,-1477.7
-32,96,145.081,-1485.59
-30,96,107.866,-1491.97
-28,96,72.6929,-1497.02
-26,96,39.642,-1500.92
-24,96,8.78342,-1503.83
-22,96,-19.8227,-1505.9
-20,96,-46.1252,-1507.28
-18,96,-70.0809,-1508.11
-16,96,-91.6539,-1508.51
-14,96,-110.814,-1508.6
-12,96,-127.537,-1508.48
-10,96,-141.803,-1508.25
-8,96,-153.595,-1507.98
-6,96,-162.9,-1507.72
-4,96,-169.71,-1507.54
-2,96,-174.017,-1507.47
0,96,-175.815,-1507.52
2,96,-175.101,-1507.7
4,96,-171.875,-1508
6,96,-166.138,-1508.41
8,96,-157.893,-1508.88
10,96,-147.146,-1509.36
12,96,-133.907,-1509.78
14,96,-118.188,-1510.07
16,96,-100.005,-1510.14
18,96,-79.3803,-1509.87
20,96,-56.3402,-1509.16
22,96,-30.9179,-1507.87
24,96,-3.15382,-1505.87
26,96,26.9034,-1503
28,96,59.1959,-1499.12
30,96,93.6557,-1494.06
32,96,130.204,-1487.64
34,96,168.748,-1479.7
36,96,209.186,-1470.05
38,96,251.397,-1458.53
40,96,295.25,-1444.95
42,96,340.596,-1429.15
44,96,387.273,-1410.95
46,96,435.1,-1390.2
48,96,483.884,-1366.75
50,96,533.413,-1340.46
52,96,583.464,-1311.21
54,96,633.798,-1278.89
56,96,684.162,-1243.41
58,96,734.294,-1204.71
60,96,783.921,-1162.75
62,96,832.762,-1117.51
64,96,880.532,-1068.99
66,96,926.943,-1017.22
68,96,971.704,-962.266
70,96,1014.53,-904.219
72,96,1055.14,-843.191
74,96,1093.26,-779.325
76,96,1128.64,-712.793
78,96,1161.01,-643.789
80,96,1190.17,-572.532
82,96,1215.9,-499.264
84,96,1238.01,-424.247
86,96,1256.34,-347.758
88,96,1270.77,-270.09
90,96,1281.18,-191.549
92,96,1287.51,-112.445
94,96,1289.72,-33.0971
96,96,1287.79,46.177
98,96,1281.74,125.061
100,96,1271.63,203.242
102,96,1257.54,280.419
104,96,1239.58,356.301
106,96,1217.9,430.611
108,96,1192.66,503.09
110,96,1164.06,573.498
112,96,1132.31,641.619
114,96,1097.64,707.256
116,96,1060.3,770.241
118,96,1020.57,830.429
120,96,978.715,887.703
122,96,935.019,941.97
124,96,889.775,993.166
126,96,843.276,1041.25
128,96,795.816,1086.21
130,96,747.686,1128.06
132,96,699.174,1166.82
134,96,650.561,1202.56
136,96,602.119,1235.34
138,96,554.11,1265.26
140,96,506.785,1292.43
142,96,460.383,1316.96
144,96,415.129,1338.99
146,96,371.233,1358.66
148,96,328.893,1376.11
150,96,288.29,1391.5
152,96,249.591,1404.98
154,96,212.948,1416.71
156,96,178.499,1426.84
158,96,146.368,1435.53
160,96,116.666,1442.92
162,96,89.4914,1449.15
164,96,64.9299,1454.34
166,96,43.0563,1458.62
168,96,23.9347,1462.1
170,96,7.61943,1464.87
172,96,-5.84455,1467.03
174,96,-16.4209,1468.63
176,96,-24.0816,1469.74
178,96,-28.806,1470.4
180,96,-30.5812,1470.63
-180,98,44.2385,1479.14
-178,98,45.3171,1478.87
-176,98,49.3709,1477.99
-174,98,56.3896,1476.5
-172,98,66.3543,1474.34
-170,98,79.2371,1471.48
-168,98,95.0003,1467.83
-166,98,113.596,1463.33
-164,98,134.968,1457.88
-162,98,159.044,1451.37
-160,98,185.745,1443.68
-158,98,214.978,1434.69
-156,98,246.635,1424.26
-154,98,280.596,1412.25
-152,98,316.727,1398.52
-150,98,354.878,1382.91
-148,98,394.886,1365.28
-146,98,436.571,1345.48
-144,98,479.738,1323.37
-142,98,524.177,1298.8
-140,98,569.666,1271.65
-138,98,615.966,1241.79
-136,98,662.825,1209.12
-134,98,709.982,1173.54
-132,98,757.162,1134.98
-130,98,804.084,1093.39
-128,98,850.457,1048.71
-126,98,895.989,1000.95
-124,98,940.381,950.114
-122,98,983.337,896.231
-120,98,1024.56,839.365
-118,98,1063.77,779.603
-116,98,1100.67,717.059
-114,98,1135,651.875
-112,98,1166.51,584.216
-110,98,1194.94,514.274
-108,98,1220.09,442.265
-106,98,1241.75,368.428
-104,98,1259.74,293.019
-102,98,1273.92,216.317
-100,98,1284.18,138.611
-98,98,1290.41,60.2071
-96,98,1292.56,-18.5817
-94,98,1290.6,-97.4357
-92,98,1284.53,-176.032
-90,98,1274.4,-254.05
-88,98,1260.26,-331.172
-86,98,1242.22,-407.088
-84,98,1220.41,-481.501
-82,98,1194.97,-554.124
-80,98,1166.09,-624.693
-78,98,1133.98,-692.96
-76,98,1098.85,-758.7
-74,98,1060.96,-821.714
-72,98,1020.55,-881.827
-70,98,977.904,-938.894
-68,98,933.291,-992.795
-66,98,886.998,-1043.44
-64,98,839.311,-1090.77
-62,98,790.516,-1134.76
-60,98,740.896,-1175.39
-58,98,690.728,-1212.69
-56,98,640.28,-1246.71
-54,98,589.812,-1277.52
-52,98,539.57,-1305.22
-50,98,489.789,-1329.9
-48,98,440.688,-1351.72
-46,98,392.471,-1370.8
-44,98,345.327,-1387.31
-42,98,299.426,-1401.42
-40,98,254.926,-1413.3
-38,98,211.968,-1423.14
-36,98,170.675,-1431.11
-34,98,131.16,-1437.41
-32,98,93.5176,-1442.21
-30,98,57.8328,-1445.71
-28,98,24.1773,-1448.08
-26,98,-7.38773,-1449.49
-24,98,-36.811,-1450.11
-22,98,-64.0498,-1450.09
-20,98,-89.0689,-1449.58
-18,98,-111.84,-1448.71
-16,98,-132.339,-1447.61
-14,98,-150.549,-1446.39
-12,98,-166.454,-1445.16
-10,98,-180.044,-1444
-8,98,-191.309,-1442.97
-6,98,-200.241,-1442.16
-4,98,-206.837,-1441.59
-2,98,-211.09,-1441.31
0,98,-212.997,-1441.33
2,98,-212.556,-1441.65
4,98,-209.764,-1442.28
6,98,-204.619,-1443.18
8,98,-197.121,-1444.33
10,98,-187.271,-1445.66
12,98,-175.07,-1447.12
14,98,-160.524,-1448.62
16,98,-143.639,-1450.09
18,98,-124.426,-1451.4
20,98,-102.898,-1452.46
22,98,-79.0743,-1453.14
24,98,-52.9807,-1453.28
26,98,-24.6487,-1452.76
28,98,5.88196,-1451.41
30,98,38.5628,-1449.06
32,98,73.3351,-1445.56
34,98,110.129,-1440.71
36,98,148.863,-1434.34
38,98,189.441,-1426.26
40,98,231.754,-1416.3
42,98,275.679,-1404.27
44,98,321.076,-1390
46,98,367.789,-1373.3
48,98,415.646,-1354.03
50,98,464.459,-1332.02
52,98,514.025,-1307.13
54,98,564.124,-1279.25
56,98,614.523,-1248.26
58,98,664.974,-1214.08
60,98,715.218,-1176.63
62,98,764.986,-1135.89
64,98,814,-1091.81
66,98,861.978,-1044.43
68,98,908.633,-993.764
70,98,953.678,-939.881
72,98,996.828,-882.873
74,98,1037.81,-822.857
76,98,1076.34,-759.979
78,98,1112.17,-694.412
80,98,1145.05,-626.355
82,98,1174.76,-556.029
84,98,1201.09,-483.677
86,98,1223.86,-409.562
88,98,1242.9,-333.963
90,98,1258.09,-257.175
92,98,1269.33,-179.499
94,98,1276.54,-101.249
96,98,1279.69,-22.7397
98,98,1278.75,55.7127
100,98,1273.77,133.794
102,98,1264.78,211.197
104,98,1251.87,287.622
106,98,1235.15,362.783
108,98,1214.77,436.407
110,98,1190.9,508.241
112,98,1163.71,578.049
114,98,1133.43,645.617
116,98,1100.29,710.756
118,98,1064.54,773.299
120,98,1026.43,833.105
122,98,986.25,890.061
124,98,944.275,944.076
126,98,900.794,995.087
128,98,856.1,1043.06
130,98,810.483,1087.97
132,98,764.234,1129.84
134,98,717.64,1168.69
136,98,670.978,1204.58
138,98,624.523,1237.58
140,98,578.534,1267.78
142,98,533.264,1295.27
144,98,488.95,1320.18
146,98,445.819,1342.63
148,98,404.083,1362.76
150,98,363.938,1380.7
152,98,325.568,1396.6
154,98,289.14,1410.61
156,98,254.81,1422.87
158,98,222.715,1433.53
160,98,192.982,1442.73
162,98,165.722,1450.6
164,98,141.035,1457.27
166,98,119.007,1462.86
168,98,99.713,1467.47
170,98,83.2173,1471.21
172,98,69.5732,1474.15
174,98,58.8239,1476.36
176,98,51.0034,1477.91
178,98,46.1363,1478.83
180,98,44.2385,1479.14
-180,100,121.152,1478.96
-178,100,122.123,1478.6
-176,100,126.076,1477.47
-174,100,133.002,1475.56
-172,100,142.878,1472.82
-170,100,155.672,1469.2
-168,100,171.341,1464.64
-166,100,189.831,1459.06
-164,100,211.077,1452.37
-162,100,235,1444.46
-160,100,261.509,1435.22
-158,100,290.5,1424.54
-156,100,321.854,1412.27
-154,100,355.439,1398.28
-152,100,391.106,1382.44
-150,100,428.693,1364.6
-148,100,468.022,1344.63
-146,100,508.9,1322.38
-144,100,551.118,1297.72
-142,100,594.453,1270.53
-140,100,638.669,1240.7
-138,100,683.516,1208.1
-136,100,728.732,1172.66
-134,100,774.044,1134.3
-132,100,819.171,1092.96
-130,100,863.824,1048.61
-128,100,907.711,1001.23
-126,100,950.533,950.829
-124,100,991.995,897.437
-122,100,1031.8,841.113
-120,100,1069.66,781.94
-118,100,1105.3,720.029
-116,100,1138.43,655.516
-114,100,1168.82,588.562
-112,100,1196.2,519.354
-110,100,1220.37,448.104
-108,100,1241.11,375.045
-106,100,1258.26,300.432
-104,100,1271.65,224.536
-102,100,1281.18,147.646
-100,100,1286.74,70.0636
-98,100,1288.28,-7.89957
-96,100,1285.75,-85.9252
-94,100,1279.17,-163.691
-92,100,1268.56,-240.876
-90,100,1253.99,-317.162
-88,100,1235.56,-392.236
-86,100,1213.38,-465.799
-84,100,1187.62,-537.562
-82,100,1158.44,-607.256
-80,100,1126.06,-674.629
-78,100,1090.69,-739.452
-76,100,1052.58,-801.521
-74,100,1011.98,-860.657
-72,100,969.159,-916.709
-70,100,924.397,-969.554
-68,100,877.977,-1019.1
-66,100,830.184,-1065.28
-64,100,781.302,-1108.06
-62,100,731.615,-1147.44
-60,100,681.398,-1183.43
-58,100,630.918,-1216.08
-56,100,580.432,-1245.47
-54,100,530.185,-1271.69
-52,100,480.406,-1294.85
-50,100,431.311,-1315.09
-48,100,383.099,-1332.55
-46,100,335.953,-1347.4
-44,100,290.039,-1359.82
-42,100,245.505,-1369.98
-40,100,202.485,-1378.07
-38,100,161.095,-1384.29
-36,100,121.437,-1388.83
-34,100,83.5977,-1391.88
-32,100,47.6515,-1393.63
-30,100,13.6605,-1394.26
-28,100,-18.3245,-1393.97
-26,100,-48.262,-1392.92
-24,100,-76.1192,-1391.27
-22,100,-101.871,-1389.19
-20,100,-125.497,-1386.81
-18,100,-146.984,-1384.27
-16,100,-166.322,-1381.69
-14,100,-183.503,-1379.19
-12,100,-198.524,-1376.85
-10,100,-211.38,-1374.77
-8,100,-222.07,-1373.02
-6,100,-230.593,-1371.64
-4,100,-236.947,-1370.7
-2,100,-241.13,-1370.21
0,100,-243.14,-1370.2
2,100,-242.974,-1370.67
4,100,-240.628,-1371.61
6,100,-236.099,-1373
8,100,-229.382,-1374.81
10,100,-220.472,-1376.98
12,100,-209.364,-1379.45
14,100,-196.055,-1382.15
16,100,-180.542,-1384.99
18,100,-162.824,-1387.87
20,100,-142.903,-1390.67
22,100,-120.784,-1393.28
24,100,-96.4778,-1395.55
26,100,-69.9984,-1397.34
28,100,-41.3679,-1398.49
30,100,-10.6155,-1398.85
32,100,22.2205,-1398.22
34,100,57.0919,-1396.45
36,100,93.939,-1393.34
38,100,132.69,-1388.7
40,100,173.259,-1382.35
42,100,215.546,-1374.1
44,100,259.436,-1363.75
46,100,304.796,-1351.13
48,100,351.479,-1336.06
50,100,399.319,-1318.37
52,100,448.134,-1297.91
54,100,497.725,-1274.54
56,100,547.877,-1248.12
58,100,598.359,-1218.54
60,100,648.927,-1185.73
62,100,699.324,-1149.61
64,100,749.283,-1110.13
66,100,798.527,-1067.3
68,100,846.773,-1021.1
70,100,893.737,-971.589
72,100,939.132,-918.823
74,100,982.673,-862.897
76,100,1024.08,-803.934
78,100,1063.09,-742.083
80,100,1099.43,-677.52
82,100,1132.87,-610.448
84,100,1163.18,-541.089
86,100,1190.15,-469.691
88,100,1213.61,-396.517
90,100,1233.39,-321.848
92,100,1249.36,-245.98
94,100,1261.43,-169.214
96,100,1269.52,-91.8631
98,100,1273.59,-14.2407
100,100,1273.64,63.3385
102,100,1269.69,140.563
104,100,1261.78,217.128
106,100,1250.01,292.739
108,100,1234.49,367.111
110,100,1215.36,439.978
112,100,1192.79,511.089
114,100,1166.96,580.212
116,100,1138.09,647.139
118,100,1106.42,711.683
120,100,1072.18,773.682
122,100,1035.64,832.999
124,100,997.082,889.52
126,100,956.776,943.16
128,100,915.013,993.856
130,100,872.085,1041.57
132,100,828.281,1086.29
134,100,783.893,1128.03
136,100,739.205,1166.81
138,100,694.496,1202.69
140,100,650.038,1235.73
142,100,606.093,1266.03
144,100,562.911,1293.67
146,100,520.732,1318.76
148,100,479.782,1341.44
150,100,440.272,1361.82
152,100,402.4,1380.04
154,100,366.35,1396.24
156,100,332.291,1410.56
158,100,300.375,1423.12
160,100,270.742,1434.07
162,100,243.518,1443.54
164,100,218.815,1451.64
166,100,196.73,1458.5
168,100,177.349,1464.22
170,100,160.745,1468.89
172,100,146.98,1472.6
174,100,136.104,1475.41
176,100,128.157,1477.38
178,100,123.167,1478.56
180,100,121.152,1478.96
-180,102,199.291,1469.81
-178,102,200.146,1469.37
-176,102,203.979,1467.99
-174,102,210.777,1465.67
-172,102,220.516,1462.35
-170,102,233.161,1458.01
-168,102,248.663,1452.56
-166,102,266.962,1445.93
-164,102,287.985,1438.04
-162,102,311.645,1428.79
-160,102,337.841,1418.06
-158,102,366.459,1405.75
-156,102,397.369,1391.71
-154,102,430.426,1375.84
-152,102,465.471,1357.98
-150,102,502.328,1338.03
-148,102,540.806,1315.83
-146,102,580.699,1291.27
-144,102,621.787,1264.22
-142,102,663.834,1234.58
-140,102,706.593,1202.24
-138,102,749.803,1167.11
-136,102,793.193,1129.11
-134,102,836.483,1088.2
-132,102,879.384,1044.34
-130,102,921.604,997.497
-128,102,962.847,947.69
-126,102,1002.81,894.945
-124,102,1041.21,839.316
-122,102,1077.75,780.882
-120,102,1112.14,719.748
-118,102,1144.12,656.046
-116,102,1173.42,589.933
-114,102,1199.8,521.59
-112,102,1223.04,451.224
-110,102,1242.93,379.063
-108,102,1259.29,305.357
-106,102,1271.96,230.375
-104,102,1280.82,154.4
-102,102,1285.77,77.7325
-100,102,1286.75,0.680722
-98,102,1283.72,-76.438
-96,102,1276.67,-153.302
-94,102,1265.64,-229.591
-92,102,1250.68,-304.983
-90,102,1231.89,-379.166
-88,102,1209.39,-451.837
-86,102,1183.33,-522.703
-84,102,1153.87,-591.491
-82,102,1121.24,-657.945
-80,102,1085.64,-721.831
-78,102,1047.31,-782.937
-76,102,1006.51,-841.081
-74,102,963.519,-896.105
-72,102,918.602,-947.881
-70,102,872.046,-996.312
-68,102,824.138,-1041.33
-66,102,775.163,-1082.89
-64,102,725.404,-1120.98
-62,102,675.138,-1155.64
-60,102,624.631,-1186.89
-58,102,574.14,-1214.81
-56,102,523.91,-1239.5
-54,102,474.168,-1261.07
-52,102,425.127,-1279.67
-50,102,376.983,-1295.43
-48,102,329.915,-1308.53
-46,102,284.085,-1319.15
-44,102,239.633,-1327.47
-42,102,196.688,-1333.7
-40,102,155.357,-1338.02
-38,102,115.734,-1340.65
-36,102,77.896,-1341.77
-34,102,41.9083,-1341.6
-32,102,7.82195,-1340.33
-30,102,-24.3226,-1338.14
-28,102,-54.4951,-1335.22
-26,102,-82.6737,-1331.74
-24,102,-108.844,-1327.87
-22,102,-132.998,-1323.75
-20,102,-155.131,-1319.54
-18,102,-175.244,-1315.36
-16,102,-193.339,-1311.33
-14,102,-209.421,-1307.57
-12,102,-223.494,-1304.15
-10,102,-235.564,-1301.18
-8,102,-245.637,-1298.7
-6,102,-253.716,-1296.78
-4,102,-259.803,-1295.46
-2,102,-263.9,-1294.78
0,102,-266.005,-1294.74
2,102,-266.117,-1295.35
4,102,-264.229,-1296.6
6,102,-260.336,-1298.47
8,102,-254.428,-1300.92
10,102,-246.496,-1303.92
12,102,-236.529,-1307.38
14,102,-224.514,-1311.25
16,102,-210.439,-1315.44
18,102,-194.293,-1319.85
20,102,-176.066,-1324.37
22,102,-155.748,-1328.87
24,102,-133.335,-1333.23
26,102,-108.824,-1337.3
28,102,-82.2208,-1340.92
30,102,-53.5345,-1343.93
32,102,-22.7833,-1346.16
34,102,10.0057,-1347.43
36,102,44.7953,-1347.55
38,102,81.5364,-1346.32
40,102,120.167,-1343.56
42,102,160.611,-1339.06
44,102,202.776,-1332.63
46,102,246.556,-1324.09
48,102,291.825,-1313.23
50,102,338.44,-1299.88
52,102,386.242,-1283.87
54,102,435.053,-1265.04
56,102,484.677,-1243.23
58,102,534.9,-1218.34
60,102,585.495,-1190.24
62,102,636.217,-1158.84
64,102,686.811,-1124.08
66,102,737.007,-1085.93
68,102,786.53,-1044.36
70,102,835.096,-999.387
72,102,882.419,-951.054
74,102,928.209,-899.429
76,102,972.183,-844.611
78,102,1014.06,-786.726
80,102,1053.57,-725.927
