Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
72,88,161.562,-470.123
74,88,150.888,-475.318
76,88,140.224,-479.837
78,88,129.594,-483.688
80,88,119.019,-486.882
82,88,108.52,-489.436
84,88,98.1158,-491.369
86,88,87.8265,-492.702
88,88,77.6702,-493.462
90,88,67.6647,-493.675
92,88,57.8272,-493.373
94,88,48.1745,-492.589
96,88,38.723,-491.357
98,88,29.4888,-489.714
100,88,20.4878,-487.698
102,88,11.7356,-485.348
104,88,3.24802,-482.703
106,88,-4.95947,-479.803
108,88,-12.8712,-476.687
110,88,-20.4715,-473.396
112,88,-27.7448,-469.968
114,88,-34.6753,-466.441
116,88,-41.2472,-462.852
118,88,-47.4448,-459.237
120,88,-53.2524,-455.629
122,88,-58.6545,-452.06
124,88,-63.6357,-448.56
126,88,-68.1807,-445.156
128,88,-72.2747,-441.874
130,88,-75.9033,-438.736
132,88,-79.0524,-435.762
134,88,-81.7085,-432.969
136,88,-83.8587,-430.372
138,88,-85.4909,-427.982
140,88,-86.5937,-425.808
142,88,-87.1564,-423.857
144,88,-87.1693,-422.131
146,88,-86.6236,-420.631
148,88,-85.5114,-419.354
150,88,-83.8259,-418.297
152,88,-81.5614,-417.451
154,88,-78.7131,-416.806
156,88,-75.2775,-416.351
158,88,-71.2523,-416.071
160,88,-66.6363,-415.949
162,88,-61.4296,-415.967
164,88,-55.6337,-416.104
166,88,-49.2514,-416.338
168,88,-42.2868,-416.646
170,88,-34.7459,-417.002
172,88,-26.6357,-417.38
174,88,-17.9654,-417.754
176,88,-8.74551,-418.093
178,88,1.01134,-418.371
180,88,11.2908,-418.557
-180,90,-0.110539,-416.544
-178,90,10.3491,-416.782
-176,90,21.2869,-416.887
-174,90,32.683,-416.828
-172,90,44.5153,-416.578
-170,90,56.759,-416.108
-168,90,69.3872,-415.39
-166,90,82.3702,-414.4
-164,90,95.6761,-413.111
-162,90,109.271,-411.502
-160,90,123.117,-409.549
-158,90,137.176,-407.233
-156,90,151.408,-404.537
-154,90,165.768,-401.445
-152,90,180.213,-397.945
-150,90,194.697,-394.026
-148,90,209.172,-389.68
-146,90,223.591,-384.902
-144,90,237.903,-379.691
-142,90,252.061,-374.045
-140,90,266.014,-367.968
-138,90,279.715,-361.467
-136,90,293.114,-354.549
-134,90,306.165,-347.226
-132,90,318.822,-339.51
-130,90,331.042,-331.419
-128,90,342.784,-322.969
-126,90,354.008,-314.18
-124,90,364.679,-305.074
-122,90,374.764,-295.674
-120,90,384.234,-286.004
-118,90,393.065,-276.09
-116,90,401.234,-265.958
-114,90,408.725,-255.635
-112,90,415.526,-245.149
-110,90,421.627,-234.527
-108,90,427.027,-223.798
-106,90,431.724,-212.989
-104,90,435.726,-202.128
-102,90,439.042,-191.242
-100,90,441.685,-180.358
-98,90,443.674,-169.502
-96,90,445.031,-158.7
-94,90,445.782,-147.976
-92,90,445.955,-137.355
-90,90,445.584,-126.86
-88,90,444.702,-116.513
-86,90,443.347,-106.336
-84,90,441.558,-96.3501
-82,90,439.376,-86.5755
-80,90,436.843,-77.0316
-78,90,434.001,-67.7371
-76,90,430.895,-58.7101
-74,90,427.566,-49.9681
-72,90,424.059,-41.5281
-70,90,420.415,-33.4064
-68,90,416.676,-25.619
-66,90,412.881,-18.1814
-64,90,409.068,-11.1087
-62,90,405.274,-4.4156
-60,90,401.534,1.88352
-58,90,397.877,7.77462
-56,90,394.334,13.244
-54,90,390.931,18.2781
-52,90,387.691,22.8639
-50,90,384.633,26.9886
-48,90,381.777,30.6395
-46,90,379.135,33.8046
-44,90,376.718,36.4719
-42,90,374.534,38.63
-40,90,372.588,40.2677
-38,90,370.881,41.3745
-36,90,369.412,41.9403
-34,90,368.175,41.9556
-32,90,367.164,41.4114
-30,90,366.368,40.2995
-28,90,365.774,38.6126
-26,90,365.367,36.344
-24,90,365.13,33.4883
-22,90,365.043,30.041
-20,90,365.084,25.9986
-18,90,365.229,21.3593
-16,90,365.454,16.1224
-14,90,365.732,10.2887
-12,90,366.036,3.86081
-10,90,366.336,-3.15697
-8,90,366.603,-10.7585
-6,90,366.807,-18.9356
-4,90,366.919,-27.6781
-2,90,366.908,-36.9735
0,90,366.743,-46.8072
2,90,366.394,-57.162
4,90,365.834,-68.0185
6,90,365.033,-79.3548
8,90,363.965,-91.1463
10,90,362.603,-103.366
12,90,360.924,-115.985
14,90,358.905,-128.971
16,90,356.525,-142.29
18,90,353.767,-155.905
20,90,350.614,-169.778
22,90,347.054,-183.868
24,90,343.075,-198.131
26,90,338.669,-212.525
28,90,333.832,-227.004
30,90,328.56,-241.52
32,90,322.855,-256.025
34,90,316.719,-270.472
36,90,310.16,-284.811
38,90,303.185,-298.994
40,90,295.808,-312.973
42,90,288.041,-326.699
44,90,279.903,-340.125
46,90,271.411,-353.206
48,90,262.586,-365.899
50,90,253.452,-378.162
52,90,244.032,-389.954
54,90,234.353,-401.24
56,90,224.441,-411.984
58,90,214.323,-422.157
60,90,204.029,-431.73
62,90,193.585,-440.68
64,90,183.022,-448.987
66,90,172.367,-456.634
68,90,161.648,-463.61
70,90,150.895,-469.906
72,90,140.133,-475.517
74,90,129.389,-480.446
76,90,118.688,-484.694
78,90,108.056,-488.271
80,90,97.5142,-491.19
82,90,87.0862,-493.465
84,90,76.7929,-495.116
86,90,66.6542,-496.166
88,90,56.689,-496.642
90,90,46.9151,-496.571
92,90,37.3495,-495.985
94,90,28.0079,-494.919
96,90,18.9054,-493.407
98,90,10.0563,-491.487
100,90,1.47408,-489.198
102,90,-6.82818,-486.579
104,90,-14.838,-483.671
106,90,-22.5434,-480.513
108,90,-29.9327,-477.147
110,90,-36.9942,-473.612
112,90,-43.7168,-469.948
114,90,-50.0894,-466.193
116,90,-56.1008,-462.384
118,90,-61.7401,-458.557
120,90,-66.9964,-454.747
122,90,-71.8586,-450.984
124,90,-76.3158,-447.299
126,90,-80.3571,-443.72
128,90,-83.9716,-440.272
130,90,-87.1485,-436.977
132,90,-89.8771,-433.855
134,90,-92.1467,-430.924
136,90,-93.9469,-428.198
138,90,-95.2674,-425.69
140,90,-96.0984,-423.407
142,90,-96.4302,-421.357
144,90,-96.2537,-419.543
146,90,-95.56,-417.965
148,90,-94.3411,-416.622
150,90,-92.5893,-415.51
152,90,-90.2977,-414.62
154,90,-87.4603,-413.944
156,90,-84.0717,-413.47
158,90,-80.1278,-413.183
160,90,-75.6252,-413.068
162,90,-70.5618,-413.106
164,90,-64.9367,-413.278
166,90,-58.7506,-413.56
168,90,-52.0052,-413.931
170,90,-44.7042,-414.366
172,90,-36.8526,-414.837
174,90,-28.4576,-415.319
176,90,-19.528,-415.783
178,90,-10.0746,-416.201
180,90,-0.110539,-416.544
-180,92,-11.1131,-414.021
-178,92,-1.00394,-414.421
-176,92,9.57223,-414.704
-174,92,20.5966,-414.842
-172,92,32.0478,-414.806
-170,92,43.9018,-414.568
-168,92,56.1322,-414.102
-166,92,68.7101,-413.383
-164,92,81.6038,-412.385
-162,92,94.7798,-411.086
-160,92,108.202,-409.465
-158,92,121.832,-407.503
-156,92,135.63,-405.182
-154,92,149.555,-402.488
-152,92,163.562,-399.408
-150,92,177.608,-395.932
-148,92,191.647,-392.052
-146,92,205.633,-387.763
-144,92,219.519,-383.061
-142,92,233.259,-377.948
-140,92,246.806,-372.425
-138,92,260.114,-366.498
-136,92,273.138,-360.173
-134,92,285.835,-353.46
-132,92,298.163,-346.372
-130,92,310.081,-338.921
-128,92,321.552,-331.123
-126,92,332.54,-322.997
-124,92,343.014,-314.56
-122,92,352.943,-305.832
-120,92,362.301,-296.837
-118,92,371.067,-287.595
-116,92,379.221,-278.13
-114,92,386.748,-268.466
-112,92,393.638,-258.628
-110,92,399.883,-248.64
-108,92,405.481,-238.528
-106,92,410.433,-228.316
-104,92,414.744,-218.029
-102,92,418.423,-207.693
-100,92,421.483,-197.331
-98,92,423.94,-186.968
-96,92,425.814,-176.628
-94,92,427.128,-166.335
-92,92,427.908,-156.111
-90,92,428.183,-145.98
-88,92,427.983,-135.963
-86,92,427.34,-126.082
-84,92,426.291,-116.358
-82,92,424.87,-106.812
-80,92,423.114,-97.4638
-78,92,421.061,-88.3333
-76,92,418.748,-79.4399
-74,92,416.213,-70.8024
-72,92,413.494,-62.4391
-70,92,410.628,-54.3683
-68,92,407.649,-46.6075
-66,92,404.592,-39.1739
-64,92,401.491,-32.0846
-62,92,398.376,-25.3559
-60,92,395.278,-19.0041
-58,92,392.223,-13.0448
-56,92,389.237,-7.49359
-54,92,386.342,-2.36533
-52,92,383.558,2.32538
-50,92,380.903,6.56437
-48,92,378.393,10.3379
-46,92,376.04,13.6328
-44,92,373.853,16.4362
-42,92,371.84,18.736
-40,92,370.005,20.5205
-38,92,368.35,21.7786
-36,92,366.875,22.5
-34,92,365.576,22.6749
-32,92,364.448,22.2945
-30,92,363.483,21.3506
-28,92,362.67,19.836
-26,92,361.998,17.7445
-24,92,361.452,15.0709
-22,92,361.016,11.8112
-20,92,360.67,7.96243
-18,92,360.397,3.52316
-16,92,360.174,-1.50677
-14,92,359.979,-7.12596
-12,92,359.788,-13.3314
-10,92,359.576,-20.1185
-8,92,359.317,-27.4806
-6,92,358.986,-35.4094
-4,92,358.554,-43.8945
-2,92,357.996,-52.9233
0,92,357.284,-62.4812
2,92,356.391,-72.5514
4,92,355.291,-83.1145
6,92,353.957,-94.1492
8,92,352.365,-105.631
10,92,350.491,-117.535
12,92,348.311,-129.831
14,92,345.805,-142.489
16,92,342.953,-155.475
18,92,339.737,-168.754
20,92,336.141,-182.288
22,92,332.154,-196.037
24,92,327.762,-209.96
26,92,322.959,-224.014
28,92,317.738,-238.153
30,92,312.096,-252.332
32,92,306.034,-266.504
34,92,299.554,-280.621
36,92,292.662,-294.635
38,92,285.365,-308.498
40,92,277.675,-322.161
42,92,269.606,-335.576
44,92,261.174,-348.697
46,92,252.397,-361.479
48,92,243.298,-373.876
50,92,233.898,-385.848
52,92,224.223,-397.354
54,92,214.3,-408.356
56,92,204.155,-418.82
58,92,193.818,-428.715
60,92,183.319,-438.013
62,92,172.689,-446.688
64,92,161.957,-454.72
66,92,151.154,-462.093
68,92,140.311,-468.794
70,92,129.459,-474.815
72,92,118.626,-480.151
74,92,107.841,-484.802
76,92,97.132,-488.772
78,92,86.525,-492.07
80,92,76.0452,-494.709
82,92,65.7164,-496.704
84,92,55.561,-498.075
86,92,45.5997,-498.846
88,92,35.852,-499.043
90,92,26.3356,-498.695
92,92,17.067,-497.835
94,92,8.06112,-496.497
96,92,-0.668387,-494.718
98,92,-9.10912,-492.535
100,92,-17.2498,-489.987
102,92,-25.0803,-487.116
104,92,-32.5912,-483.961
106,92,-39.7741,-480.563
108,92,-46.6212,-476.964
110,92,-53.1251,-473.204
112,92,-59.279,-469.322
114,92,-65.0763,-465.357
116,92,-70.5108,-461.347
118,92,-75.5762,-457.327
120,92,-80.2662,-453.331
122,92,-84.5745,-449.392
124,92,-88.4947,-445.539
126,92,-92.0201,-441.799
128,92,-95.1438,-438.199
130,92,-97.8587,-434.76
132,92,-100.157,-431.503
134,92,-102.032,-428.445
136,92,-103.475,-425.601
138,92,-104.477,-422.982
140,92,-105.031,-420.598
142,92,-105.128,-418.455
144,92,-104.759,-416.557
146,92,-103.916,-414.905
148,92,-102.589,-413.497
150,92,-100.772,-412.329
152,92,-98.4551,-411.395
154,92,-95.6318,-410.685
156,92,-92.2949,-410.188
158,92,-88.4382,-409.89
160,92,-84.0564,-409.776
162,92,-79.1451,-409.828
164,92,-73.7014,-410.026
166,92,-67.7232,-410.349
168,92,-61.2105,-410.773
170,92,-54.1644,-411.275
172,92,-46.5882,-411.83
174,92,-38.4867,-412.409
176,92,-29.8672,-412.986
178,92,-20.7388,-413.533
180,92,-11.1131,-414.021
-180,94,-21.6476,-411.008
-178,94,-11.9134,-411.557
-176,94,-1.72495,-412.005
-174,94,8.89996,-412.326
-172,94,19.9408,-412.491
-170,94,31.3742,-412.474
-168,94,43.1746,-412.247
-166,94,55.3135,-411.788
-164,94,67.7601,-411.07
-162,94,80.4813,-410.073
-160,94,93.442,-408.776
-158,94,106.605,-407.161
-156,94,119.931,-405.21
-154,94,133.38,-402.909
-152,94,146.909,-400.246
-150,94,160.477,-397.211
-148,94,174.039,-393.796
-146,94,187.552,-389.996
-144,94,200.971,-385.809
-142,94,214.253,-381.233
-140,94,227.353,-376.27
-138,94,240.23,-370.924
-136,94,252.841,-365.202
-134,94,265.148,-359.111
-132,94,277.11,-352.661
-130,94,288.692,-345.865
-128,94,299.859,-338.736
-126,94,310.581,-331.288
-124,94,320.827,-323.538
-122,94,330.572,-315.503
-120,94,339.793,-307.203
-118,94,348.47,-298.655
-116,94,356.587,-289.881
-114,94,364.131,-280.901
-112,94,371.093,-271.737
-110,94,377.467,-262.41
-108,94,383.251,-252.941
-106,94,388.446,-243.354
-104,94,393.058,-233.67
-102,94,397.094,-223.912
-100,94,400.567,-214.102
-98,94,403.489,-204.263
-96,94,405.88,-194.416
-94,94,407.759,-184.584
-92,94,409.149,-174.789
-90,94,410.075,-165.053
-88,94,410.563,-155.397
-86,94,410.641,-145.843
-84,94,410.34,-136.411
-82,94,409.69,-127.124
-80,94,408.722,-118.002
-78,94,407.469,-109.066
-76,94,405.963,-100.335
-74,94,404.235,-91.8309
-72,94,402.318,-83.5727
-70,94,400.242,-75.5801
-68,94,398.037,-67.8725
-66,94,395.732,-60.4689
-64,94,393.355,-53.3878
-62,94,390.933,-46.6475
-60,94,388.49,-40.2658
-58,94,386.048,-34.2603
-56,94,383.63,-28.6478
-54,94,381.253,-23.4448
-52,94,378.936,-18.6674
-50,94,376.693,-14.331
-48,94,374.538,-10.4504
-46,94,372.48,-7.03981
-44,94,370.529,-4.11293
-42,94,368.692,-1.68265
-40,94,366.973,0.238818
-38,94,365.374,1.64002
-36,94,363.896,2.51031
-34,94,362.537,2.83986
-32,94,361.293,2.61976
-30,94,360.158,1.84204
-28,94,359.126,0.499701
-26,94,358.186,-1.41317
-24,94,357.328,-3.90137
-22,94,356.538,-6.96851
-20,94,355.803,-10.617
-18,94,355.106,-14.8477
-16,94,354.429,-19.6604
-14,94,353.755,-25.0532
-12,94,353.063,-31.0226
-10,94,352.332,-37.5635
-8,94,351.541,-44.669
-6,94,350.667,-52.3306
-4,94,349.685,-60.5376
-2,94,348.574,-69.2775
0,94,347.309,-78.5357
2,94,345.865,-88.2955
4,94,344.219,-98.5382
6,94,342.348,-109.242
8,94,340.228,-120.385
10,94,337.838,-131.941
12,94,335.155,-143.881
14,94,332.16,-156.176
16,94,328.835,-168.794
18,94,325.162,-181.7
20,94,321.127,-194.858
22,94,316.715,-208.228
24,94,311.916,-221.771
26,94,306.722,-235.444
28,94,301.126,-249.204
30,94,295.125,-263.006
32,94,288.718,-276.804
34,94,281.906,-290.55
36,94,274.695,-304.198
38,94,267.092,-317.7
40,94,259.108,-331.007
42,94,250.756,-344.073
44,94,242.052,-356.851
46,94,233.014,-369.296
48,94,223.664,-381.362
50,94,214.024,-393.009
52,94,204.12,-404.195
54,94,193.98,-414.883
56,94,183.632,-425.037
58,94,173.105,-434.627
60,94,162.433,-443.623
62,94,151.646,-452
64,94,140.776,-459.737
66,94,129.858,-466.818
68,94,118.923,-473.228
70,94,108.004,-478.96
72,94,97.1315,-484.009
74,94,86.3374,-488.374
76,94,75.6508,-492.061
78,94,65.1002,-495.077
80,94,54.7124,-497.435
82,94,44.5125,-499.151
84,94,34.5239,-500.245
86,94,24.7683,-500.742
88,94,15.2654,-500.668
90,94,6.03296,-500.054
92,94,-2.91314,-498.931
94,94,-11.5588,-497.335
96,94,-19.8919,-495.302
98,94,-27.9018,-492.872
100,94,-35.5796,-490.083
102,94,-42.9179,-486.976
104,94,-49.9105,-483.593
106,94,-56.5525,-479.975
108,94,-62.84,-476.163
110,94,-68.7698,-472.197
112,94,-74.3395,-468.117
114,94,-79.5471,-463.963
116,94,-84.3909,-459.77
118,94,-88.8695,-455.576
120,94,-92.9812,-451.413
122,94,-96.7244,-447.315
124,94,-100.097,-443.31
126,94,-103.097,-439.427
128,94,-105.721,-435.689
130,94,-107.966,-432.121
132,94,-109.827,-428.741
134,94,-111.3,-425.567
136,94,-112.38,-422.614
138,94,-113.059,-419.894
140,94,-113.332,-417.416
142,94,-113.19,-415.186
144,94,-112.626,-413.208
146,94,-111.631,-411.485
148,94,-110.197,-410.014
150,94,-108.314,-408.791
152,94,-105.974,-407.811
154,94,-103.168,-407.064
156,94,-99.8865,-406.541
158,94,-96.1223,-406.227
160,94,-91.8679,-406.107
162,94,-87.1169,-406.165
164,94,-81.8639,-406.38
166,94,-76.1049,-406.733
168,94,-69.8373,-407.201
170,94,-63.0604,-407.76
172,94,-55.7753,-408.385
174,94,-47.9849,-409.049
176,94,-39.6947,-409.726
178,94,-30.9122,-410.389
180,94,-21.6476,-411.008
-180,96,-31.6485,-407.526
-178,96,-22.3133,-408.207
-176,96,-12.5383,-408.806
-174,96,-2.34037,-409.295
-172,96,8.26083,-409.647
-170,96,19.2429,-409.835
-168,96,30.5808,-409.835
-166,96,42.247,-409.622
-164,96,54.2113,-409.173
-162,96,66.4415,-408.467
-160,96,78.9033,-407.484
-158,96,91.5605,-406.205
-156,96,104.375,-404.615
-154,96,117.309,-402.701
-152,96,130.32,-400.449
-150,96,143.369,-397.851
-148,96,156.414,-394.899
-146,96,169.413,-391.588
-144,96,182.324,-387.914
-142,96,195.108,-383.877
-140,96,207.722,-379.477
-138,96,220.129,-374.718
-136,96,232.29,-369.604
-134,96,244.168,-364.143
-132,96,255.729,-358.342
-130,96,266.94,-352.211
-128,96,277.771,-345.762
-126,96,288.194,-339.007
-124,96,298.183,-331.96
-122,96,307.715,-324.635
-120,96,316.772,-317.048
-118,96,325.335,-309.214
-116,96,333.392,-301.151
-114,96,340.931,-292.877
-112,96,347.946,-284.409
-110,96,354.431,-275.767
-108,96,360.386,-266.967
-106,96,365.811,-258.031
-104,96,370.712,-248.978
-102,96,375.096,-239.826
-100,96,378.973,-230.597
-98,96,382.355,-221.311
-96,96,385.258,-211.988
-94,96,387.699,-202.648
-92,96,389.698,-193.312
-90,96,391.274,-184.003
-88,96,392.452,-174.739
-86,96,393.253,-165.543
-84,96,393.704,-156.437
-82,96,393.83,-147.441
-80,96,393.656,-138.576
-78,96,393.21,-129.865
-76,96,392.517,-121.329
-74,96,391.604,-112.988
-72,96,390.496,-104.865
-70,96,389.218,-96.9805
-68,96,387.796,-89.3549
-66,96,386.252,-82.009
-64,96,384.608,-74.9631
-62,96,382.886,-68.2371
-60,96,381.106,-61.8505
-58,96,379.287,-55.8222
-56,96,377.444,-50.1709
-54,96,375.594,-44.9143
-52,96,373.75,-40.0699
-50,96,371.926,-35.6542
-48,96,370.131,-31.6832
-46,96,368.375,-28.1722
-44,96,366.666,-25.1354
-42,96,365.009,-22.5866
-40,96,363.41,-20.5385
-38,96,361.87,-19.0028
-36,96,360.392,-17.9904
-34,96,358.974,-17.5113
-32,96,357.616,-17.5745
-30,96,356.313,-18.1876
-28,96,355.061,-19.3575
-26,96,353.853,-21.0897
-24,96,352.682,-23.3887
-22,96,351.539,-26.2576
-20,96,350.411,-29.6984
-18,96,349.288,-33.7114
-16,96,348.156,-38.2959
-14,96,347,-43.4495
-12,96,345.804,-49.1683
-10,96,344.552,-55.4468
-8,96,343.225,-62.2778
-6,96,341.804,-69.6524
-4,96,340.27,-77.56
-2,96,338.602,-85.9881
0,96,336.781,-94.9221
2,96,334.784,-104.346
4,96,332.591,-114.24
6,96,330.181,-124.585
8,96,327.533,-135.358
10,96,324.626,-146.533
12,96,321.442,-158.085
14,96,317.961,-169.984
16,96,314.166,-182.198
18,96,310.04,-194.695
20,96,305.57,-207.439
22,96,300.742,-220.393
24,96,295.544,-233.517
26,96,289.969,-246.771
28,96,284.01,-260.113
30,96,277.662,-273.498
32,96,270.924,-286.881
34,96,263.797,-300.218
36,96,256.286,-313.46
38,96,248.397,-326.562
40,96,240.141,-339.475
42,96,231.529,-352.154
44,96,222.577,-364.552
46,96,213.304,-376.623
48,96,203.73,-388.324
50,96,193.88,-399.612
52,96,183.777,-410.447
54,96,173.452,-420.791
56,96,162.932,-430.608
58,96,152.249,-439.867
60,96,141.437,-448.538
62,96,130.528,-456.596
64,96,119.557,-464.019
66,96,108.558,-470.791
68,96,97.5653,-476.897
70,96,86.6142,-482.329
72,96,75.7378,-487.081
74,96,64.9689,-491.155
76,96,54.339,-494.554
78,96,43.8782,-497.286
80,96,33.6147,-499.364
82,96,23.5752,-500.805
84,96,13.784,-501.629
86,96,4.26338,-501.86
88,96,-4.9666,-501.525
90,96,-13.8883,-500.655
92,96,-22.4863,-499.283
94,96,-30.7476,-497.443
96,96,-38.6613,-495.174
98,96,-46.2189,-492.514
100,96,-53.4136,-489.502
102,96,-60.2409,-486.18
104,96,-66.6977,-482.59
106,96,-72.7825,-478.771
108,96,-78.4953,-474.767
110,96,-83.8371,-470.616
112,96,-88.8097,-466.36
114,96,-93.4156,-462.036
116,96,-97.6579,-457.682
118,96,-101.54,-453.333
120,96,-105.064,-449.023
122,96,-108.233,-444.784
124,96,-111.051,-440.645
126,96,-113.518,-436.634
128,96,-115.636,-432.775
130,96,-117.405,-429.091
132,96,-118.823,-425.602
134,96,-119.89,-422.324
136,96,-120.602,-419.273
138,96,-120.954,-416.46
140,96,-120.943,-413.894
142,96,-120.56,-411.583
144,96,-119.799,-409.531
146,96,-118.652,-407.738
148,96,-117.109,-406.205
150,96,-115.162,-404.927
152,96,-112.8,-403.9
154,96,-110.012,-403.114
156,96,-106.79,-402.559
158,96,-103.123,-402.223
160,96,-99.0018,-402.09
162,96,-94.4181,-402.146
164,96,-89.3645,-402.369
166,96,-83.8347,-402.742
168,96,-77.824,-403.241
170,96,-71.3297,-403.844
172,96,-64.3507,-404.527
174,96,-56.8883,-405.263
176,96,-48.946,-406.026
178,96,-40.5299,-406.789
180,96,-31.6485,-407.526
-180,98,-41.0536,-403.59
-178,98,-32.1409,-404.388
-176,98,-22.8047,-405.121
-174,98,-13.061,-405.762
-172,98,-2.92831,-406.285
-170,98,7.57175,-406.663
-168,98,18.415,-406.874
-166,98,29.5748,-406.893
-164,98,41.0218,-406.698
-162,98,52.7247,-406.269
-160,98,64.6504,-405.587
-158,98,76.7637,-404.635
-156,98,89.0282,-403.396
-154,98,101.406,-401.859
-152,98,113.86,-400.011
-150,98,126.349,-397.844
-148,98,138.836,-395.349
-146,98,151.281,-392.522
-144,98,163.645,-389.359
-142,98,175.891,-385.86
-140,98,187.981,-382.024
-138,98,199.879,-377.853
-136,98,211.551,-373.351
-134,98,222.965,-368.524
-132,98,234.089,-363.379
-130,98,244.894,-357.921
-128,98,255.355,-352.162
-126,98,265.447,-346.111
-124,98,275.148,-339.778
-122,98,284.439,-333.176
-120,98,293.303,-326.317
-118,98,301.727,-319.214
-116,98,309.699,-311.881
-114,98,317.211,-304.331
-112,98,324.257,-296.581
-110,98,330.834,-288.644
-108,98,336.941,-280.538
-106,98,342.58,-272.277
-104,98,347.755,-263.879
-102,98,352.473,-255.361
-100,98,356.742,-246.741
-98,98,360.574,-238.036
-96,98,363.981,-229.265
-94,98,366.976,-220.448
-92,98,369.577,-211.603
-90,98,371.8,-202.751
-88,98,373.663,-193.913
-86,98,375.185,-185.108
-84,98,376.386,-176.359
-82,98,377.286,-167.686
-80,98,377.907,-159.113
-78,98,378.267,-150.66
-76,98,378.389,-142.35
-74,98,378.292,-134.206
-72,98,377.996,-126.25
-70,98,377.52,-118.504
-68,98,376.883,-110.991
-66,98,376.103,-103.733
-64,98,375.196,-96.7509
-62,98,374.179,-90.0669
-60,98,373.067,-83.7018
-58,98,371.873,-77.6762
-56,98,370.61,-72.0099
-54,98,369.291,-66.7223
-52,98,367.925,-61.8318
-50,98,366.523,-57.3564
-48,98,365.094,-53.3129
-46,98,363.644,-49.7175
-44,98,362.18,-46.5853
-42,98,360.707,-43.9305
-40,98,359.231,-41.7664
-38,98,357.754,-40.1051
-36,98,356.279,-38.9578
-34,98,354.806,-38.3344
-32,98,353.335,-38.2438
-30,98,351.867,-38.6936
-28,98,350.397,-39.6905
-26,98,348.924,-41.2397
-24,98,347.442,-43.3452
-22,98,345.945,-46.0097
-20,98,344.427,-49.2347
-18,98,342.879,-53.0202
-16,98,341.292,-57.3648
-14,98,339.655,-62.2657
-12,98,337.956,-67.7186
-10,98,336.182,-73.7177
-8,98,334.319,-80.2556
-6,98,332.353,-87.3231
-4,98,330.266,-94.9094
-2,98,328.044,-103.002
0,98,325.667,-111.587
2,98,323.118,-120.648
4,98,320.38,-130.167
6,98,317.433,-140.123
8,98,314.26,-150.496
10,98,310.841,-161.26
12,98,307.16,-172.391
14,98,303.198,-183.859
16,98,298.94,-195.635
18,98,294.37,-207.688
20,98,289.474,-219.982
22,98,284.239,-232.482
24,98,278.655,-245.15
26,98,272.712,-257.947
28,98,266.403,-270.832
30,98,259.725,-283.762
32,98,252.675,-296.693
34,98,245.253,-309.581
36,98,237.463,-322.38
38,98,229.311,-335.044
40,98,220.807,-347.527
42,98,211.961,-359.782
44,98,202.79,-371.764
46,98,193.311,-383.429
48,98,183.546,-394.731
50,98,173.516,-405.63
52,98,163.249,-416.084
54,98,152.773,-426.056
56,98,142.118,-435.51
58,98,131.316,-444.414
60,98,120.401,-452.738
62,98,109.408,-460.457
64,98,98.3728,-467.55
66,98,87.3315,-473.997
68,98,76.3205,-479.787
70,98,65.3758,-484.909
72,98,54.533,-489.359
74,98,43.8265,-493.137
76,98,33.2896,-496.246
78,98,22.9539,-498.695
80,98,12.8493,-500.497
82,98,3.00327,-501.668
84,98,-6.55877,-502.229
86,98,-15.814,-502.204
88,98,-24.7422,-501.62
90,98,-33.3259,-500.509
92,98,-41.5503,-498.902
94,98,-49.4032,-496.836
96,98,-56.8755,-494.348
98,98,-63.9602,-491.477
100,98,-70.653,-488.263
102,98,-76.952,-484.747
104,98,-82.8573,-480.97
106,98,-88.3708,-476.973
108,98,-93.4962,-472.798
110,98,-98.2384,-468.485
112,98,-102.604,-464.074
114,98,-106.599,-459.602
116,98,-110.231,-455.107
118,98,-113.509,-450.625
120,98,-116.439,-446.187
122,98,-119.03,-441.827
124,98,-121.287,-437.572
126,98,-123.217,-433.45
128,98,-124.825,-429.485
130,98,-126.113,-425.7
132,98,-127.086,-422.114
134,98,-127.744,-418.744
136,98,-128.085,-415.605
138,98,-128.108,-412.708
140,98,-127.81,-410.063
142,98,-127.185,-407.677
144,98,-126.226,-405.554
146,98,-124.925,-403.695
148,98,-123.274,-402.101
150,98,-121.262,-400.768
152,98,-118.879,-399.69
154,98,-116.113,-398.861
156,98,-112.952,-398.27
158,98,-109.386,-397.905
160,98,-105.403,-397.753
162,98,-100.994,-397.797
164,98,-96.147,-398.019
166,98,-90.8557,-398.4
168,98,-85.1128,-398.918
170,98,-78.9135,-399.552
172,98,-72.255,-400.278
174,98,-65.1365,-401.071
176,98,-57.5601,-401.904
178,98,-49.53,-402.753
180,98,-41.0536,-403.59
-180,100,-49.804,-399.217
-178,100,-41.3366,-400.115
-176,100,-32.4642,-400.964
-174,100,-23.2014,-401.74
-172,100,-13.5658,-402.415
-170,100,-3.57798,-402.967
-168,100,6.73881,-403.372
-166,100,17.3588,-403.607
-164,100,28.2538,-403.651
-162,100,39.3936,-403.484
-160,100,50.7461,-403.089
-158,100,62.2776,-402.449
-156,100,73.9532,-401.55
-154,100,85.7371,-400.379
-152,100,97.5928,-398.925
-150,100,109.484,-397.179
-148,100,121.373,-395.134
-146,100,133.224,-392.785
-144,100,145.001,-390.129
-142,100,156.67,-387.163
-140,100,168.196,-383.888
-138,100,179.548,-380.305
-136,100,190.694,-376.416
