Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
64,44,351.828,-136.094
66,44,358.747,-121.435
68,44,365.175,-106.661
70,44,371.087,-91.8106
72,44,376.458,-76.9216
74,44,381.271,-62.033
76,44,385.514,-47.1833
78,44,389.179,-32.4106
80,44,392.266,-17.7525
82,44,394.777,-3.2455
84,44,396.721,11.0749
86,44,398.112,25.1749
88,44,398.969,39.0222
90,44,399.316,52.5864
92,44,399.18,65.8393
94,44,398.593,78.7551
96,44,397.59,91.3102
98,44,396.209,103.484
100,44,394.49,115.258
102,44,392.475,126.616
104,44,390.209,137.547
106,44,387.734,148.039
108,44,385.097,158.086
110,44,382.341,167.684
112,44,379.509,176.829
114,44,376.642,185.523
116,44,373.782,193.769
118,44,370.964,201.571
120,44,368.223,208.937
122,44,365.59,215.876
124,44,363.093,222.397
126,44,360.757,228.513
128,44,358.6,234.236
130,44,356.639,239.581
132,44,354.885,244.562
134,44,353.347,249.194
136,44,352.027,253.492
138,44,350.925,257.473
140,44,350.038,261.151
142,44,349.357,264.541
144,44,348.872,267.658
146,44,348.568,270.516
148,44,348.431,273.128
150,44,348.44,275.507
152,44,348.576,277.665
154,44,348.818,279.612
156,44,349.143,281.359
158,44,349.527,282.913
160,44,349.949,284.284
162,44,350.384,285.478
164,44,350.812,286.502
166,44,351.211,287.36
168,44,351.562,288.057
170,44,351.848,288.597
172,44,352.052,288.983
174,44,352.162,289.217
176,44,352.167,289.301
178,44,352.058,289.236
180,44,351.831,289.023
-180,46,352.534,284.852
-178,46,352.195,284.466
-176,46,351.734,283.928
-174,46,351.155,283.238
-172,46,350.464,282.393
-170,46,349.67,281.394
-168,46,348.784,280.239
-166,46,347.822,278.925
-164,46,346.799,277.451
-162,46,345.735,275.814
-160,46,344.649,274.01
-158,46,343.564,272.036
-156,46,342.501,269.888
-154,46,341.484,267.56
-152,46,340.537,265.047
-150,46,339.682,262.343
-148,46,338.944,259.441
-146,46,338.342,256.333
-144,46,337.898,253.011
-142,46,337.63,249.464
-140,46,337.554,245.684
-138,46,337.683,241.659
-136,46,338.028,237.378
-134,46,338.596,232.829
-132,46,339.39,227.999
-130,46,340.411,222.875
-128,46,341.655,217.445
-126,46,343.113,211.696
-124,46,344.773,205.614
-122,46,346.619,199.186
-120,46,348.632,192.401
-118,46,350.787,185.246
-116,46,353.056,177.712
-114,46,355.409,169.787
-112,46,357.811,161.465
-110,46,360.226,152.739
-108,46,362.615,143.603
-106,46,364.938,134.055
-104,46,367.151,124.095
-102,46,369.213,113.722
-100,46,371.081,102.942
-98,46,372.71,91.7619
-96,46,374.061,80.1897
-94,46,375.091,68.2381
-92,46,375.763,55.9217
-90,46,376.041,43.2582
-88,46,375.892,30.2679
-86,46,375.286,16.9739
-84,46,374.198,3.40163
-82,46,372.606,-10.4207
-80,46,370.494,-24.4628
-78,46,367.849,-38.6923
-76,46,364.666,-53.0749
-74,46,360.941,-67.5747
-72,46,356.679,-82.1545
-70,46,351.889,-96.7761
-68,46,346.584,-111.4
-66,46,340.784,-125.988
-64,46,334.512,-140.499
-62,46,327.796,-154.895
-60,46,320.669,-169.136
-58,46,313.168,-183.184
-56,46,305.332,-197.003
-54,46,297.205,-210.557
-52,46,288.831,-223.813
-50,46,280.26,-236.737
-48,46,271.539,-249.301
-46,46,262.719,-261.475
-44,46,253.852,-273.236
-42,46,244.988,-284.558
-40,46,236.178,-295.423
-38,46,227.472,-305.811
-36,46,218.919,-315.706
-34,46,210.566,-325.096
-32,46,202.459,-333.968
-30,46,194.641,-342.314
-28,46,187.153,-350.127
-26,46,180.034,-357.401
-24,46,173.321,-364.133
-22,46,167.045,-370.321
-20,46,161.239,-375.965
-18,46,155.93,-381.063
-16,46,151.142,-385.619
-14,46,146.898,-389.632
-12,46,143.218,-393.105
-10,46,140.118,-396.042
-8,46,137.612,-398.443
-6,46,135.714,-400.312
-4,46,134.43,-401.651
-2,46,133.77,-402.461
0,46,133.736,-402.745
2,46,134.331,-402.502
4,46,135.555,-401.734
6,46,137.406,-400.441
8,46,139.877,-398.622
10,46,142.962,-396.277
12,46,146.651,-393.404
14,46,150.931,-390.001
16,46,155.786,-386.068
18,46,161.199,-381.603
20,46,167.149,-376.605
22,46,173.611,-371.073
24,46,180.559,-365.005
26,46,187.964,-358.404
28,46,195.792,-351.27
30,46,204.008,-343.605
32,46,212.572,-335.413
34,46,221.445,-326.7
36,46,230.581,-317.473
38,46,239.934,-307.739
40,46,249.455,-297.51
42,46,259.095,-286.799
44,46,268.801,-275.62
46,46,278.52,-263.99
48,46,288.197,-251.929
50,46,297.78,-239.459
52,46,307.215,-226.604
54,46,316.447,-213.389
56,46,325.426,-199.843
58,46,334.101,-185.997
60,46,342.426,-171.882
62,46,350.355,-157.533
64,46,357.847,-142.985
66,46,364.864,-128.275
68,46,371.374,-113.441
70,46,377.348,-98.5211
72,46,382.762,-83.5552
74,46,387.598,-68.5825
76,46,391.842,-53.6425
78,46,395.487,-38.7742
80,46,398.532,-24.0162
82,46,400.98,-9.40603
84,46,402.84,5.01995
86,46,404.126,19.2268
88,46,404.859,33.1815
90,46,405.063,46.8526
92,46,404.766,60.2113
94,46,404.003,73.2307
96,46,402.809,85.8867
98,46,401.223,98.1579
100,46,399.29,110.025
102,46,397.052,121.473
104,46,394.555,132.488
106,46,391.845,143.061
108,46,388.97,153.183
110,46,385.974,162.85
112,46,382.904,172.06
114,46,379.802,180.813
116,46,376.711,189.113
118,46,373.669,196.965
120,46,370.711,204.377
122,46,367.871,211.356
124,46,365.178,217.914
126,46,362.655,224.064
128,46,360.325,229.818
130,46,358.203,235.191
132,46,356.302,240.198
134,46,354.629,244.854
136,46,353.189,249.175
138,46,351.98,253.177
140,46,350.998,256.875
142,46,350.236,260.284
144,46,349.682,263.419
146,46,349.321,266.295
148,46,349.136,268.924
150,46,349.109,271.319
152,46,349.217,273.492
154,46,349.439,275.454
156,46,349.751,277.213
158,46,350.129,278.78
160,46,350.549,280.161
162,46,350.988,281.364
164,46,351.422,282.393
166,46,351.831,283.255
168,46,352.193,283.953
170,46,352.49,284.491
172,46,352.708,284.872
174,46,352.83,285.097
176,46,352.847,285.168
178,46,352.75,285.086
180,46,352.534,284.852
-180,48,352.761,280.218
-178,48,352.433,279.806
-176,48,351.983,279.237
-174,48,351.415,278.51
-172,48,350.733,277.624
-170,48,349.948,276.579
-168,48,349.073,275.373
-166,48,348.12,274.005
-164,48,347.107,272.472
-162,48,346.054,270.772
-160,48,344.98,268.903
-158,48,343.909,266.86
-156,48,342.862,264.641
-154,48,341.864,262.241
-152,48,340.939,259.654
-150,48,340.111,256.875
-148,48,339.403,253.898
-146,48,338.838,250.714
-144,48,338.436,247.317
-142,48,338.215,243.696
-140,48,338.194,239.843
-138,48,338.385,235.746
-136,48,338.799,231.396
-134,48,339.443,226.779
-132,48,340.323,221.883
-130,48,341.436,216.697
-128,48,342.78,211.206
-126,48,344.346,205.398
-124,48,346.121,199.26
-122,48,348.089,192.779
-120,48,350.23,185.942
-118,48,352.518,178.738
-116,48,354.925,171.155
-114,48,357.419,163.185
-112,48,359.966,154.818
-110,48,362.527,146.048
-108,48,365.061,136.87
-106,48,367.528,127.281
-104,48,369.884,117.279
-102,48,372.084,106.867
-100,48,374.084,96.0479
-98,48,375.84,84.8284
-96,48,377.308,73.2179
-94,48,378.448,61.2285
-92,48,379.219,48.8752
-90,48,379.584,36.1758
-88,48,379.51,23.1509
-86,48,378.965,9.82373
-84,48,377.924,-3.77966
-82,48,376.365,-17.6308
-80,48,374.271,-31.6989
-78,48,371.629,-45.9511
-76,48,368.433,-60.3525
-74,48,364.681,-74.8667
-72,48,360.377,-89.4559
-70,48,355.53,-104.081
-68,48,350.156,-118.703
-66,48,344.273,-133.282
-64,48,337.906,-147.777
-62,48,331.085,-162.15
-60,48,323.844,-176.36
-58,48,316.221,-190.37
-56,48,308.256,-204.142
-54,48,299.995,-217.64
-52,48,291.485,-230.832
-50,48,282.774,-243.685
-48,48,273.913,-256.169
-46,48,264.954,-268.257
-44,48,255.949,-279.924
-42,48,246.952,-291.147
-40,48,238.012,-301.906
-38,48,229.182,-312.185
-36,48,220.512,-321.967
-34,48,212.049,-331.24
-32,48,203.839,-339.995
-30,48,195.927,-348.224
-28,48,188.354,-355.92
-26,48,181.158,-363.079
-24,48,174.377,-369.7
-22,48,168.042,-375.782
-20,48,162.186,-381.324
-18,48,156.834,-386.329
-16,48,152.012,-390.797
-14,48,147.743,-394.734
-12,48,144.044,-398.14
-10,48,140.932,-401.019
-8,48,138.423,-403.376
-6,48,136.526,-405.211
-4,48,135.251,-406.529
-2,48,134.604,-407.331
0,48,134.591,-407.619
2,48,135.212,-407.394
4,48,136.468,-406.656
6,48,138.356,-405.405
8,48,140.872,-403.64
10,48,144.007,-401.36
12,48,147.753,-398.562
14,48,152.096,-395.246
16,48,157.022,-391.408
18,48,162.513,-387.045
20,48,168.548,-382.156
22,48,175.104,-376.738
24,48,182.154,-370.79
26,48,189.669,-364.31
28,48,197.615,-357.299
30,48,205.957,-349.759
32,48,214.656,-341.69
34,48,223.669,-333.098
36,48,232.954,-323.987
38,48,242.462,-314.366
40,48,252.143,-304.244
42,48,261.947,-293.633
44,48,271.821,-282.546
46,48,281.709,-271
48,48,291.557,-259.013
50,48,301.309,-246.607
52,48,310.91,-233.805
54,48,320.305,-220.633
56,48,329.441,-207.118
58,48,338.266,-193.292
60,48,346.731,-179.187
62,48,354.79,-164.836
64,48,362.399,-150.275
66,48,369.521,-135.542
68,48,376.12,-120.675
70,48,382.166,-105.713
72,48,387.636,-90.6964
74,48,392.509,-75.665
76,48,396.773,-60.6591
78,48,400.419,-45.7186
80,48,403.445,-30.883
82,48,405.855,-16.1908
84,48,407.658,-1.679
86,48,408.869,12.6164
88,48,409.51,26.6615
90,48,409.604,40.4242
92,48,409.182,53.8747
94,48,408.278,66.9856
96,48,406.931,79.7321
98,48,405.18,92.0919
100,48,403.071,104.046
102,48,400.649,115.578
104,48,397.961,126.674
106,48,395.056,137.324
108,48,391.981,147.52
110,48,388.784,157.257
112,48,385.513,166.534
114,48,382.212,175.351
116,48,378.925,183.711
118,48,375.691,191.619
120,48,372.548,199.083
122,48,369.53,206.112
124,48,366.666,212.717
126,48,363.983,218.911
128,48,361.502,224.707
130,48,359.24,230.12
132,48,357.209,235.165
134,48,355.418,239.858
136,48,353.871,244.214
138,48,352.566,248.25
140,48,351.499,251.981
142,48,350.663,255.422
144,48,350.044,258.588
146,48,349.629,261.494
148,48,349.4,264.152
150,48,349.336,266.575
152,48,349.415,268.775
154,48,349.616,270.762
156,48,349.912,272.545
158,48,350.281,274.133
160,48,350.696,275.533
162,48,351.134,276.752
164,48,351.571,277.795
166,48,351.985,278.667
168,48,352.355,279.372
170,48,352.662,279.912
172,48,352.889,280.291
174,48,353.023,280.51
176,48,353.052,280.57
178,48,352.966,280.472
180,48,352.761,280.218
-180,50,352.557,275.109
-178,50,352.243,274.67
-176,50,351.806,274.068
-174,50,351.252,273.303
-172,50,350.585,272.373
-170,50,349.815,271.278
-168,50,348.955,270.016
-166,50,348.019,268.587
-164,50,347.024,266.989
-162,50,345.989,265.219
-160,50,344.935,263.275
-158,50,343.884,261.156
-156,50,342.861,258.856
-154,50,341.888,256.372
-152,50,340.991,253.7
-150,50,340.194,250.835
-148,50,339.52,247.77
-146,50,338.992,244.498
-144,50,338.631,241.012
-142,50,338.456,237.304
-140,50,338.485,233.364
-138,50,338.731,229.182
-136,50,339.205,224.748
-134,50,339.915,220.049
-132,50,340.865,215.074
-130,50,342.054,209.811
-128,50,343.479,204.246
-126,50,345.13,198.366
-124,50,346.996,192.16
-122,50,349.059,185.613
-120,50,351.298,178.713
-118,50,353.687,171.449
-116,50,356.198,163.81
-114,50,358.798,155.786
-112,50,361.451,147.368
-110,50,364.118,138.55
-108,50,366.758,129.327
-106,50,369.327,119.694
-104,50,371.782,109.652
-102,50,374.078,99.202
-100,50,376.167,88.3472
-98,50,378.007,77.0946
-96,50,379.551,65.4536
-94,50,380.758,53.4363
-92,50,381.587,41.058
-90,50,382,28.3365
-88,50,381.962,15.2926
-86,50,381.443,1.9501
-84,50,380.415,-11.6649
-82,50,378.857,-25.5235
-80,50,376.751,-39.5945
-78,50,374.085,-53.8446
-76,50,370.852,-68.2386
-74,50,367.05,-82.7397
-72,50,362.685,-97.3095
-70,50,357.766,-111.909
-68,50,352.308,-126.498
-66,50,346.331,-141.036
-64,50,339.862,-155.484
-62,50,332.932,-169.8
-60,50,325.574,-183.947
-58,50,317.829,-197.884
-56,50,309.738,-211.576
-54,50,301.347,-224.987
-52,50,292.706,-238.082
-50,50,283.863,-250.832
-48,50,274.873,-263.205
-46,50,265.786,-275.176
-44,50,256.657,-286.719
-42,50,247.539,-297.814
-40,50,238.484,-308.441
-38,50,229.546,-318.583
-36,50,220.774,-328.226
-34,50,212.216,-337.36
-32,50,203.92,-345.975
-30,50,195.93,-354.064
-28,50,188.287,-361.624
-26,50,181.03,-368.65
-24,50,174.195,-375.143
-22,50,167.816,-381.102
-20,50,161.922,-386.529
-18,50,156.541,-391.427
-16,50,151.696,-395.799
-14,50,147.411,-399.648
-12,50,143.703,-402.978
-10,50,140.588,-405.795
-8,50,138.08,-408.1
-6,50,136.191,-409.898
-4,50,134.928,-411.192
-2,50,134.299,-411.984
0,50,134.307,-412.275
2,50,134.954,-412.068
4,50,136.241,-411.362
6,50,138.164,-410.157
8,50,140.719,-408.45
10,50,143.899,-406.241
12,50,147.695,-403.527
14,50,152.094,-400.304
16,50,157.081,-396.569
18,50,162.64,-392.32
20,50,168.749,-387.551
22,50,175.386,-382.261
24,50,182.525,-376.445
26,50,190.135,-370.103
28,50,198.185,-363.232
30,50,206.637,-355.833
32,50,215.454,-347.906
34,50,224.594,-339.454
36,50,234.01,-330.482
38,50,243.657,-320.996
40,50,253.482,-311.003
42,50,263.435,-300.515
44,50,273.462,-289.545
46,50,283.506,-278.108
48,50,293.511,-266.222
50,50,303.42,-253.907
52,50,313.178,-241.186
54,50,322.727,-228.085
56,50,332.013,-214.63
58,50,340.982,-200.854
60,50,349.584,-186.786
62,50,357.772,-172.462
64,50,365.501,-157.918
66,50,372.731,-143.191
68,50,379.426,-128.319
70,50,385.555,-113.343
72,50,391.093,-98.3029
74,50,396.019,-83.2393
76,50,400.32,-68.1933
78,50,403.987,-53.2056
80,50,407.018,-38.3162
82,50,409.416,-23.5643
84,50,411.191,-8.98812
86,50,412.359,5.37594
88,50,412.939,19.493
90,50,412.959,33.3304
92,50,412.448,46.8575
94,50,411.442,60.0461
96,50,409.98,72.871
98,50,408.105,85.3094
100,50,405.862,97.3414
102,50,403.297,108.95
104,50,400.459,120.122
106,50,397.399,130.846
108,50,394.165,141.115
110,50,390.807,150.922
112,50,387.374,160.267
114,50,383.911,169.15
116,50,380.464,177.573
118,50,377.073,185.543
120,50,373.778,193.067
122,50,370.612,200.153
124,50,367.607,206.814
126,50,364.789,213.062
128,50,362.181,218.91
130,50,359.799,224.374
132,50,357.658,229.469
134,50,355.764,234.21
136,50,354.123,238.613
138,50,352.734,242.695
140,50,351.592,246.471
142,50,350.688,249.956
144,50,350.01,253.165
146,50,349.544,256.113
148,50,349.271,258.812
150,50,349.17,261.274
152,50,349.22,263.511
154,50,349.396,265.533
156,50,349.675,267.349
158,50,350.03,268.967
160,50,350.436,270.394
162,50,350.869,271.637
164,50,351.304,272.7
166,50,351.719,273.588
168,50,352.093,274.304
170,50,352.406,274.851
172,50,352.641,275.231
174,50,352.785,275.446
176,50,352.824,275.497
178,50,352.75,275.385
180,50,352.557,275.109
-180,52,351.963,269.519
-178,52,351.663,269.053
-176,52,351.243,268.417
-174,52,350.707,267.61
-172,52,350.06,266.633
-170,52,349.311,265.484
-168,52,348.473,264.162
-166,52,347.561,262.667
-164,52,346.591,260.997
-162,52,345.582,259.151
-160,52,344.555,257.127
-158,52,343.533,254.921
-156,52,342.54,252.532
-154,52,341.599,249.956
-152,52,340.735,247.189
-150,52,339.973,244.227
-148,52,339.336,241.063
-146,52,338.847,237.692
-144,52,338.528,234.106
-142,52,338.397,230.297
-140,52,338.471,226.258
-138,52,338.766,221.977
-136,52,339.291,217.446
-134,52,340.055,212.652
-132,52,341.061,207.585
-130,52,342.309,202.232
-128,52,343.795,196.58
-126,52,345.51,190.617
-124,52,347.441,184.33
-122,52,349.571,177.707
-120,52,351.877,170.735
-118,52,354.336,163.402
-116,52,356.916,155.698
-114,52,359.584,147.614
-112,52,362.304,139.14
-110,52,365.037,130.269
-108,52,367.739,120.998
-106,52,370.369,111.321
-104,52,372.88,101.24
-102,52,375.226,90.7541
-100,52,377.362,79.8684
-98,52,379.24,68.5894
-96,52,380.817,56.9265
-94,52,382.049,44.8921
-92,52,382.894,32.5013
-90,52,383.314,19.7724
-88,52,383.275,6.72642
-86,52,382.744,-6.61289
-84,52,381.695,-20.2189
-82,52,380.105,-34.0627
-80,52,377.958,-48.1125
-78,52,375.24,-62.335
-76,52,371.945,-76.6945
-74,52,368.073,-91.1539
-72,52,363.628,-105.675
-70,52,358.62,-120.217
-68,52,353.066,-134.742
-66,52,346.987,-149.208
-64,52,340.409,-163.574
-62,52,333.364,-177.802
-60,52,325.888,-191.851
-58,52,318.021,-205.683
-56,52,309.807,-219.261
-54,52,301.293,-232.55
-52,52,292.528,-245.517
-50,52,283.564,-258.131
-48,52,274.453,-270.362
-46,52,265.251,-282.185
-44,52,256.01,-293.575
-42,52,246.786,-304.513
-40,52,237.633,-314.979
-38,52,228.601,-324.959
-36,52,219.743,-334.439
-34,52,211.107,-343.41
-32,52,202.741,-351.863
-30,52,194.688,-359.793
-28,52,186.991,-367.196
-26,52,179.688,-374.072
-24,52,172.814,-380.42
-22,52,166.404,-386.242
-20,52,160.486,-391.541
-18,52,155.087,-396.32
-16,52,150.232,-400.584
-14,52,145.94,-404.337
-12,52,142.232,-407.584
-10,52,139.121,-410.33
-8,52,136.622,-412.579
-6,52,134.745,-414.335
-4,52,133.499,-415.602
-2,52,132.889,-416.382
0,52,132.92,-416.678
2,52,133.593,-416.489
4,52,134.909,-415.817
6,52,136.865,-414.66
8,52,139.456,-413.016
10,52,142.675,-410.883
12,52,146.514,-408.258
14,52,150.961,-405.136
16,52,156,-401.514
18,52,161.616,-397.387
20,52,167.789,-392.75
22,52,174.495,-387.599
24,52,181.709,-381.929
26,52,189.401,-375.738
28,52,197.538,-369.023
30,52,206.086,-361.782
32,52,215.006,-354.014
34,52,224.254,-345.722
36,52,233.786,-336.908
38,52,243.554,-327.577
40,52,253.508,-317.737
42,52,263.594,-307.397
44,52,273.757,-296.568
46,52,283.942,-285.265
48,52,294.09,-273.506
50,52,304.144,-261.309
52,52,314.047,-248.697
54,52,323.74,-235.694
56,52,333.168,-222.329
58,52,342.275,-208.631
60,52,351.012,-194.631
62,52,359.327,-180.364
64,52,367.176,-165.866
66,52,374.518,-151.174
68,52,381.315,-136.327
70,52,387.536,-121.366
72,52,393.154,-106.33
74,52,398.148,-91.2625
76,52,402.504,-76.2035
78,52,406.213,-61.1946
80,52,409.272,-46.2765
82,52,411.685,-31.489
84,52,413.461,-16.871
86,52,414.615,-2.45963
88,52,415.169,11.7096
90,52,415.15,25.6033
92,52,414.588,39.1902
94,52,413.519,52.4417
96,52,411.984,65.3316
98,52,410.025,77.8369
100,52,407.689,89.937
102,52,405.024,101.615
104,52,402.08,112.856
106,52,398.907,123.65
108,52,395.557,133.988
110,52,392.079,143.864
112,52,388.524,153.278
114,52,384.939,162.228
116,52,381.369,170.718
118,52,377.857,178.754
120,52,374.443,186.342
122,52,371.161,193.493
124,52,368.043,200.217
126,52,365.117,206.528
128,52,362.406,212.438
130,52,359.927,217.962
132,52,357.693,223.117
134,52,355.715,227.917
136,52,353.994,232.378
138,52,352.532,236.518
140,52,351.323,240.35
142,52,350.358,243.891
144,52,349.627,247.154
146,52,349.112,250.154
148,52,348.797,252.904
150,52,348.659,255.415
152,52,348.677,257.699
154,52,348.827,259.765
156,52,349.083,261.623
158,52,349.42,263.279
160,52,349.812,264.741
162,52,350.235,266.014
164,52,350.664,267.103
166,52,351.076,268.012
168,52,351.449,268.744
170,52,351.765,269.301
172,52,352.005,269.686
174,52,352.156,269.9
176,52,352.204,269.943
178,52,352.142,269.816
180,52,351.963,269.519
-180,54,351.014,263.442
-178,54,350.732,262.948
-176,54,350.332,262.276
-174,54,349.818,261.427
-172,54,349.195,260.399
-170,54,348.473,259.193
-168,54,347.665,257.808
-166,54,346.783,256.243
-164,54,345.845,254.497
-162,54,344.87,252.568
-160,54,343.879,250.456
-158,54,342.894,248.159
-156,54,341.938,245.673
-154,54,341.035,242.997
-152,54,340.211,240.126
-150,54,339.489,237.057
-148,54,338.892,233.784
-146,54,338.444,230.303
-144,54,338.166,226.606
-142,54,338.076,222.687
-140,54,338.193,218.536
-138,54,338.529,214.146
-136,54,339.097,209.506
-134,54,339.903,204.605
-132,54,340.95,199.434
-130,54,342.24,193.979
-128,54,343.767,188.229
-126,54,345.523,182.171
-124,54,347.493,175.794
-122,54,349.662,169.084
-120,54,352.006,162.03
-118,54,354.499,154.62
-116,54,357.113,146.845
-114,54,359.812,138.694
-112,54,362.56,130.158
-110,54,365.317,121.233
-108,54,368.041,111.911
-106,54,370.687,102.191
-104,54,373.209,92.0715
-102,54,375.562,81.5542
-100,54,377.698,70.6432
-98,54,379.571,59.3452
-96,54,381.136,47.6699
-94,54,382.349,35.6297
-92,54,383.169,23.2401
-90,54,383.556,10.5194
-88,54,383.476,-2.51127
-86,54,382.896,-15.8278
-84,54,381.791,-29.4036
-82,54,380.138,-43.2093
-80,54,377.919,-57.2132
-78,54,375.123,-71.3815
-76,54,371.743,-85.6786
-74,54,367.779,-100.067
-72,54,363.236,-114.509
-70,54,358.125,-128.963
-68,54,352.463,-143.391
-66,54,346.271,-157.751
-64,54,339.578,-172.003
-62,54,332.416,-186.108
-60,54,324.821,-200.025
-58,54,316.835,-213.718
-56,54,308.502,-227.149
-54,54,299.871,-240.283
-52,54,290.991,-253.089
-50,54,281.915,-265.534
-48,54,272.697,-277.592
-46,54,263.392,-289.237
-44,54,254.054,-300.445
-42,54,244.739,-311.198
-40,54,235.502,-321.477
-38,54,226.393,-331.269
-36,54,217.466,-340.562
-34,54,208.769,-349.346
-32,54,200.348,-357.615
-30,54,192.249,-365.366
-28,54,184.513,-372.595
-26,54,177.179,-379.303
-24,54,170.281,-385.492
-22,54,163.853,-391.163
-20,54,157.923,-396.32
-18,54,152.519,-400.969
-16,54,147.663,-405.115
-14,54,143.375,-408.764
-12,54,139.675,-411.92
-10,54,136.576,-414.589
-8,54,134.092,-416.777
-6,54,132.232,-418.488
-4,54,131.006,-419.726
-2,54,130.418,-420.493
0,54,130.473,-420.791
2,54,131.172,-420.622
4,54,132.515,-419.985
6,54,134.501,-418.878
8,54,137.124,-417.301
10,54,140.377,-415.248
12,54,144.253,-412.718
14,54,148.74,-409.704
16,54,153.823,-406.202
18,54,159.487,-402.206
20,54,165.711,-397.711
22,54,172.474,-392.71
24,54,179.75,-387.199
26,54,187.509,-381.173
28,54,195.721,-374.628
30,54,204.348,-367.561
32,54,213.354,-359.97
34,54,222.694,-351.855
36,54,232.325,-343.219
38,54,242.198,-334.065
40,54,252.262,-324.398
42,54,262.464,-314.228
44,54,272.748,-303.564
46,54,283.058,-292.421
48,54,293.335,-280.814
50,54,303.52,-268.762
52,54,313.555,-256.287
54,54,323.381,-243.412
56,54,332.942,-230.165
58,54,342.181,-216.574
60,54,351.045,-202.672
62,54,359.486,-188.492
64,54,367.455,-174.07
66,54,374.911,-159.443
68,54,381.816,-144.652
70,54,388.136,-129.735
72,54,393.846,-114.734
74,54,398.923,-99.6904
76,54,403.351,-84.6464
78,54,407.122,-69.6435
80,54,410.233,-54.7229
82,54,412.686,-39.925
84,54,414.492,-25.289
86,54,415.664,-10.8529
88,54,416.226,3.34744
90,54,416.203,17.2779
92,54,415.628,30.9067
94,54,414.536,44.2046
96,54,412.968,57.145
98,54,410.968,69.7042
100,54,408.583,81.8614
102,54,405.861,93.599
104,54,402.854,104.902
106,54,399.612,115.76
108,54,396.189,126.163
110,54,392.634,136.106
112,54,388.999,145.587
114,54,385.331,154.605
116,54,381.677,163.164
118,54,378.08,171.269
120,54,374.581,178.927
122,54,371.215,186.148
124,54,368.015,192.942
126,54,365.008,199.322
128,54,362.219,205.302
130,54,359.664,210.897
132,54,357.358,216.12
134,54,355.311,220.99
136,54,353.525,225.52
138,54,352.001,229.727
140,54,350.734,233.626
142,54,349.716,237.232
144,54,348.935,240.56
146,54,348.375,243.622
148,54,348.018,246.433
150,54,347.843,249.002
152,54,347.827,251.342
154,54,347.947,253.46
156,54,348.177,255.366
158,54,348.492,257.068
160,54,348.865,258.57
162,54,349.273,259.88
164,54,349.69,261
166,54,350.094,261.934
168,54,350.462,262.686
170,54,350.776,263.257
172,54,351.019,263.65
174,54,351.174,263.864
176,54,351.231,263.9
178,54,351.18,263.76
180,54,351.014,263.442
-180,56,349.747,256.875
-178,56,349.483,256.352
-176,56,349.106,255.644
-174,56,348.618,254.75
-172,56,348.025,253.671
-170,56,347.336,252.405
-168,56,346.562,250.953
-166,56,345.718,249.314
-164,56,344.82,247.487
-162,56,343.887,245.472
-160,56,342.939,243.267
-158,56,341.999,240.871
-156,56,341.088,238.282
-154,56,340.231,235.498
-152,56,339.451,232.516
-150,56,338.774,229.333
-148,56,338.221,225.943
-146,56,337.816,222.343
-144,56,337.579,218.525
-142,56,337.529,214.485
-140,56,337.683,210.213
-138,56,338.055,205.703
-136,56,338.656,200.943
-134,56,339.492,195.925
-132,56,340.567,190.639
-130,56,341.881,185.072
-128,56,343.429,179.213
-126,56,345.202,173.051
-124,56,347.187,166.573
-122,56,349.366,159.768
-120,56,351.716,152.624
-118,56,354.211,145.131
-116,56,356.822,137.277
-114,56,359.514,129.054
-112,56,362.25,120.454
-110,56,364.99,111.471
-108,56,367.692,102.099
-106,56,370.31,92.3358
-104,56,372.8,82.181
-102,56,375.114,71.6365
-100,56,377.206,60.7063
-98,56,379.029,49.3976
-96,56,380.538,37.7202
-94,56,381.689,25.6866
-92,56,382.441,13.3124
-90,56,382.754,0.616124
-88,56,382.595,-12.3809
-86,56,381.931,-25.6545
-84,56,380.735,-39.1779
-82,56,378.987,-52.9217
-80,56,376.668,-66.8541
-78,56,373.767,-80.9412
-76,56,370.278,-95.1473
-74,56,366.202,-109.435
-72,56,361.544,-123.766
-70,56,356.316,-138.101
-68,56,350.535,-152.399
-66,56,344.224,-166.62
-64,56,337.411,-180.724
-62,56,330.129,-194.672
-60,56,322.416,-208.424
-58,56,314.313,-221.943
-56,56,305.867,-235.193
-54,56,297.126,-248.139
-52,56,288.14,-260.751
-50,56,278.964,-272.997
-48,56,269.651,-284.85
-46,56,260.257,-296.287
-44,56,250.838,-307.284
-42,56,241.448,-317.824
-40,56,232.143,-327.89
-38,56,222.974,-337.469
-36,56,213.994,-346.55
-34,56,205.252,-355.126
-32,56,196.794,-363.192
-30,56,188.665,-370.744
-28,56,180.906,-377.781
-26,56,173.555,-384.306
-24,56,166.647,-390.319
-22,56,160.214,-395.826
-20,56,154.286,-400.831
-18,56,148.887,-405.339
-16,56,144.04,-409.358
-14,56,139.766,-412.894
-12,56,136.082,-415.952
-10,56,133.001,-418.54
-8,56,130.538,-420.662
-6,56,128.7,-422.324
-4,56,127.497,-423.53
-2,56,126.933,-424.282
0,56,127.013,-424.583
2,56,127.738,-424.433
4,56,129.108,-423.832
6,56,131.121,-422.779
8,56,133.772,-421.271
10,56,137.055,-419.303
12,56,140.961,-416.872
14,56,145.481,-413.973
16,56,150.599,-410.598
18,56,156.301,-406.742
