Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
168,52,522.776,253.657
170,52,527.97,238.06
172,52,532.745,221.843
174,52,537.021,205.048
176,52,540.72,187.72
178,52,543.771,169.906
180,52,546.105,151.66
-180,54,543.985,138.58
-178,54,545.436,119.839
-176,54,546.044,100.791
-174,54,545.759,81.4944
-172,54,544.539,62.0109
-170,54,542.351,42.4031
-168,54,539.168,22.7345
-166,54,534.973,3.0685
-164,54,529.757,-16.5314
-162,54,523.522,-36.0025
-160,54,516.274,-55.2836
-158,54,508.034,-74.3151
-156,54,498.825,-93.04
-154,54,488.683,-111.404
-152,54,477.648,-129.356
-150,54,465.771,-146.849
-148,54,453.105,-163.84
-146,54,439.712,-180.291
-144,54,425.658,-196.168
-142,54,411.014,-211.442
-140,54,395.854,-226.091
-138,54,380.254,-240.097
-136,54,364.292,-253.448
-134,54,348.049,-266.137
-132,54,331.603,-278.162
-130,54,315.034,-289.528
-128,54,298.419,-300.243
-126,54,281.835,-310.321
-124,54,265.352,-319.78
-122,54,249.043,-328.643
-120,54,232.972,-336.934
-118,54,217.203,-344.682
-116,54,201.794,-351.92
-114,54,186.798,-358.679
-112,54,172.266,-364.996
-110,54,158.243,-370.907
-108,54,144.77,-376.447
-106,54,131.885,-381.654
-104,54,119.621,-386.563
-102,54,108.007,-391.21
-100,54,97.0717,-395.628
-98,54,86.8375,-399.849
-96,54,77.3262,-403.902
-94,54,68.5569,-407.815
-92,54,60.5469,-411.61
-90,54,53.3118,-415.309
-88,54,46.8659,-418.929
-86,54,41.2224,-422.483
-84,54,36.3933,-425.983
-82,54,32.3898,-429.434
-80,54,29.2222,-432.839
-78,54,26.9,-436.196
-76,54,25.4314,-439.501
-74,54,24.8235,-442.745
-72,54,25.0821,-445.917
-70,54,26.2113,-448.999
-68,54,28.2133,-451.975
-66,54,31.0879,-454.823
-64,54,34.8325,-457.519
-62,54,39.4415,-460.037
-60,54,44.9062,-462.349
-58,54,51.2143,-464.424
-56,54,58.3495,-466.233
-54,54,66.2919,-467.743
-52,54,75.017,-468.922
-50,54,84.4964,-469.738
-48,54,94.6969,-470.159
-46,54,105.581,-470.155
-44,54,117.109,-469.695
-42,54,129.233,-468.751
-40,54,141.905,-467.297
-38,54,155.072,-465.309
-36,54,168.68,-462.765
-34,54,182.669,-459.646
-32,54,196.98,-455.937
-30,54,211.551,-451.626
-28,54,226.32,-446.705
-26,54,241.225,-441.166
-24,54,256.205,-435.01
-22,54,271.197,-428.239
-20,54,286.144,-420.856
-18,54,300.988,-412.873
-16,54,315.676,-404.302
-14,54,330.158,-395.157
-12,54,344.386,-385.459
-10,54,358.319,-375.228
-8,54,371.92,-364.488
-6,54,385.154,-353.266
-4,54,397.994,-341.59
-2,54,410.416,-329.489
0,54,422.403,-316.993
2,54,433.941,-304.135
4,54,445.021,-290.945
6,54,455.637,-277.456
8,54,465.791,-263.699
10,54,475.484,-249.705
12,54,484.722,-235.504
14,54,493.514,-221.125
16,54,501.87,-206.596
18,54,509.803,-191.943
20,54,517.326,-177.191
22,54,524.451,-162.362
24,54,531.194,-147.477
26,54,537.565,-132.557
28,54,543.578,-117.617
30,54,549.241,-102.674
32,54,554.565,-87.7428
34,54,559.555,-72.8357
36,54,564.215,-57.9643
38,54,568.547,-43.139
40,54,572.551,-28.3695
42,54,576.224,-13.6647
44,54,579.559,0.967297
46,54,582.55,15.5183
48,54,585.188,29.9804
50,54,587.461,44.3457
52,54,589.358,58.6061
54,54,590.865,72.7529
56,54,591.97,86.7772
58,54,592.659,100.669
60,54,592.921,114.42
62,54,592.744,128.017
64,54,592.118,141.45
66,54,591.036,154.706
68,54,589.493,167.774
70,54,587.485,180.638
72,54,585.016,193.287
74,54,582.088,205.706
76,54,578.711,217.88
78,54,574.897,229.793
80,54,570.662,241.433
82,54,566.028,252.782
84,54,561.019,263.826
86,54,555.666,274.55
88,54,550.001,284.938
90,54,544.062,294.975
92,54,537.891,304.645
94,54,531.533,313.933
96,54,525.034,322.825
98,54,518.447,331.304
100,54,511.823,339.355
102,54,505.219,346.962
104,54,498.689,354.109
106,54,492.291,360.781
108,54,486.081,366.96
110,54,480.117,372.629
112,54,474.454,377.772
114,54,469.145,382.37
116,54,464.241,386.405
118,54,459.791,389.859
120,54,455.84,392.712
122,54,452.427,394.945
124,54,449.588,396.54
126,54,447.354,397.476
128,54,445.746,397.735
130,54,444.785,397.296
132,54,444.48,396.143
134,54,444.835,394.256
136,54,445.847,391.619
138,54,447.504,388.217
140,54,449.789,384.036
142,54,452.676,379.062
144,54,456.13,373.287
146,54,460.111,366.701
148,54,464.573,359.3
150,54,469.459,351.08
152,54,474.711,342.043
154,54,480.263,332.192
156,54,486.043,321.534
158,54,491.977,310.08
160,54,497.986,297.845
162,54,503.988,284.848
164,54,509.901,271.11
166,54,515.639,256.659
168,54,521.118,241.525
170,54,526.253,225.743
172,54,530.962,209.351
174,54,535.165,192.391
176,54,538.784,174.91
178,54,541.747,156.955
180,54,543.985,138.58
-180,56,540.73,124.849
-178,56,542.014,106.036
-176,56,542.452,86.9316
-174,56,541.993,67.5947
-172,56,540.598,48.0875
-170,56,538.233,28.473
-168,56,534.874,8.81476
-166,56,530.504,-10.8234
-164,56,525.115,-30.3778
-162,56,518.71,-49.7859
-160,56,511.298,-68.9862
-158,56,502.898,-87.9196
-156,56,493.537,-106.529
-154,56,483.251,-124.76
-152,56,472.082,-142.563
-150,56,460.082,-159.89
-148,56,447.305,-176.7
-146,56,433.814,-192.955
-144,56,419.677,-208.622
-142,56,404.965,-223.673
-140,56,389.752,-238.087
-138,56,374.117,-251.847
-136,56,358.138,-264.941
-134,56,341.894,-277.366
-132,56,325.467,-289.12
-130,56,308.934,-300.21
-128,56,292.373,-310.645
-126,56,275.859,-320.441
-124,56,259.465,-329.617
-122,56,243.259,-338.197
-120,56,227.307,-346.209
-118,56,211.67,-353.682
-116,56,196.406,-360.65
-114,56,181.566,-367.146
-112,56,167.198,-373.209
-110,56,153.346,-378.875
-108,56,140.051,-384.182
-106,56,127.346,-389.168
-104,56,115.263,-393.869
-102,56,103.83,-398.322
-100,56,93.0728,-402.561
-98,56,83.0124,-406.619
-96,56,73.6685,-410.524
-94,56,65.0587,-414.306
-92,56,57.1987,-417.987
-90,56,50.1027,-421.589
-88,56,43.784,-425.129
-86,56,38.2547,-428.621
-84,56,33.5262,-432.074
-82,56,29.6092,-435.496
-80,56,26.5138,-438.888
-78,56,24.2494,-442.249
-76,56,22.8244,-445.574
-74,56,22.2466,-448.852
-72,56,22.5221,-452.072
-70,56,23.6561,-455.218
-68,56,25.6516,-458.27
-66,56,28.5097,-461.206
-64,56,32.2291,-464.002
-62,56,36.8055,-466.631
-60,56,42.2317,-469.063
-58,56,48.4967,-471.268
-56,56,55.586,-473.214
-54,56,63.481,-474.869
-52,56,72.1587,-476.198
-50,56,81.592,-477.169
-48,56,91.7492,-477.748
-46,56,102.594,-477.905
-44,56,114.087,-477.606
-42,56,126.182,-476.824
-40,56,138.833,-475.53
-38,56,151.986,-473.7
-36,56,165.586,-471.31
-34,56,179.577,-468.341
-32,56,193.898,-464.777
-30,56,208.487,-460.603
-28,56,223.284,-455.81
-26,56,238.224,-450.392
-24,56,253.246,-444.347
-22,56,268.288,-437.674
-20,56,283.292,-430.38
-18,56,298.2,-422.473
-16,56,312.957,-413.965
-14,56,327.512,-404.87
-12,56,341.819,-395.208
-10,56,355.833,-384.999
-8,56,369.517,-374.268
-6,56,382.837,-363.04
-4,56,395.764,-351.343
-2,56,408.274,-339.207
0,56,420.348,-326.662
2,56,431.971,-313.74
4,56,443.135,-300.474
6,56,453.834,-286.896
8,56,464.068,-273.036
10,56,473.837,-258.928
12,56,483.149,-244.602
14,56,492.012,-230.087
16,56,500.435,-215.413
18,56,508.431,-200.605
20,56,516.012,-185.69
22,56,523.194,-170.69
24,56,529.987,-155.628
26,56,536.406,-140.525
28,56,542.463,-125.398
30,56,548.167,-110.264
32,56,553.527,-95.1381
34,56,558.551,-80.0349
36,56,563.241,-64.9663
38,56,567.6,-49.9437
40,56,571.628,-34.9778
42,56,575.322,-20.0781
44,56,578.676,-5.25411
46,56,581.683,9.48538
48,56,584.334,24.1315
50,56,586.618,38.6754
52,56,588.523,53.1079
54,56,590.037,67.4197
56,56,591.146,81.6009
58,56,591.838,95.6411
60,56,592.1,109.529
62,56,591.922,123.254
64,56,591.293,136.803
66,56,590.207,150.163
68,56,588.659,163.321
70,56,586.646,176.263
72,56,584.169,188.975
74,56,581.234,201.442
76,56,577.849,213.649
78,56,574.026,225.581
80,56,569.783,237.223
82,56,565.141,248.558
84,56,560.124,259.572
86,56,554.763,270.25
88,56,549.09,280.575
90,56,543.144,290.534
92,56,536.967,300.11
94,56,530.602,309.29
96,56,524.098,318.057
98,56,517.505,326.397
100,56,510.877,334.296
102,56,504.267,341.737
104,56,497.733,348.706
106,56,491.331,355.187
108,56,485.117,361.165
110,56,479.148,366.623
112,56,473.479,371.544
114,56,468.164,375.913
116,56,463.253,379.71
118,56,458.796,382.92
120,56,454.835,385.522
122,56,451.411,387.5
124,56,448.56,388.835
126,56,446.31,389.507
128,56,444.686,389.499
130,56,443.705,388.793
132,56,443.377,387.37
134,56,443.707,385.213
136,56,444.689,382.307
138,56,446.314,378.637
140,56,448.562,374.189
142,56,451.406,368.951
144,56,454.814,362.915
146,56,458.743,356.073
148,56,463.147,348.419
150,56,467.97,339.953
152,56,473.153,330.675
154,56,478.628,320.59
156,56,484.326,309.706
158,56,490.17,298.034
160,56,496.082,285.589
162,56,501.98,272.392
164,56,507.781,258.464
166,56,513.4,243.834
168,56,518.753,228.532
170,56,523.756,212.593
172,56,528.325,196.058
174,56,532.382,178.967
176,56,535.849,161.369
178,56,538.655,143.312
180,56,540.73,124.849
-180,58,536.384,110.503
-178,58,537.438,91.6627
-176,58,537.645,72.5475
-174,58,536.957,53.2183
-172,58,535.335,33.7369
-170,58,532.746,14.1663
-168,58,529.166,-5.42987
-166,58,524.582,-24.9877
-164,58,518.987,-44.4438
-162,58,512.383,-63.7357
-160,58,504.782,-82.8024
-158,58,496.203,-101.585
-156,58,486.677,-120.027
-154,58,476.238,-138.074
-152,58,464.931,-155.678
-150,58,452.807,-172.791
-148,58,439.924,-189.373
-146,58,426.343,-205.387
-144,58,412.135,-220.801
-142,58,397.37,-235.589
-140,58,382.124,-249.73
-138,58,366.475,-263.208
-136,58,350.501,-276.015
-134,58,334.283,-288.146
-132,58,317.9,-299.602
-130,58,301.431,-310.391
-128,58,284.953,-320.525
-126,58,268.539,-330.02
-124,58,252.263,-338.897
-122,58,236.19,-347.182
-120,58,220.386,-354.903
-118,58,204.91,-362.093
-116,58,189.818,-368.784
-114,58,175.159,-375.014
-112,58,160.981,-380.82
-110,58,147.325,-386.241
-108,58,134.228,-391.315
-106,58,121.724,-396.081
-104,58,109.842,-400.577
-102,58,98.6077,-404.84
-100,58,88.0441,-408.904
-98,58,78.1711,-412.802
-96,58,69.0067,-416.565
-94,58,60.5665,-420.22
-92,58,52.8648,-423.791
-90,58,45.9146,-427.3
-88,58,39.7278,-430.764
-86,58,34.3156,-434.197
-84,58,29.6889,-437.608
-82,58,25.8578,-441.003
-80,58,22.8321,-444.384
-78,58,20.6211,-447.75
-76,58,19.2335,-451.094
-74,58,18.6774,-454.406
-72,58,18.9598,-457.675
-70,58,20.0864,-460.883
-68,58,22.0614,-464.01
-66,58,24.887,-467.034
-64,58,28.5631,-469.929
-62,58,33.0868,-472.667
-60,58,38.4525,-475.219
-58,58,44.6507,-477.554
-56,58,51.6684,-479.638
-54,58,59.4885,-481.438
-52,58,68.0899,-482.92
-50,58,77.4468,-484.049
-48,58,87.5289,-484.792
-46,58,98.3018,-485.116
-44,58,109.726,-484.987
-42,58,121.759,-484.377
-40,58,134.353,-483.257
-38,58,147.457,-481.599
-36,58,161.017,-479.38
-34,58,174.976,-476.581
-32,58,189.274,-473.181
-30,58,203.851,-469.168
-28,58,218.645,-464.531
-26,58,233.593,-459.261
-24,58,248.633,-453.356
-22,58,263.703,-446.816
-20,58,278.744,-439.645
-18,58,293.699,-431.85
-16,58,308.512,-423.443
-14,58,323.131,-414.438
-12,58,337.509,-404.853
-10,58,351.603,-394.708
-8,58,365.372,-384.028
-6,58,378.783,-372.836
-4,58,391.805,-361.162
-2,58,404.414,-349.035
0,58,416.59,-336.484
2,58,428.319,-323.543
4,58,439.59,-310.243
6,58,450.396,-296.617
8,58,460.737,-282.696
10,58,470.614,-268.513
12,58,480.032,-254.1
14,58,488.999,-239.486
16,58,497.524,-224.7
18,58,505.619,-209.771
20,58,513.297,-194.724
22,58,520.571,-179.583
24,58,527.454,-164.372
26,58,533.958,-149.112
28,58,540.096,-133.821
30,58,545.877,-118.518
32,58,551.31,-103.219
34,58,556.402,-87.9377
36,58,561.156,-72.6889
38,58,565.575,-57.4845
40,58,569.659,-42.3361
42,58,573.404,-27.2544
44,58,576.806,-12.2497
46,58,579.857,2.66795
48,58,582.548,17.4888
50,58,584.869,32.2028
52,58,586.808,46.8
54,58,588.354,61.27
56,58,589.492,75.6018
58,58,590.21,89.7843
60,58,590.498,103.805
62,58,590.343,117.653
64,58,589.736,131.313
66,58,588.672,144.773
68,58,587.144,158.018
70,58,585.152,171.034
72,58,582.696,183.806
74,58,579.783,196.319
76,58,576.42,208.556
78,58,572.62,220.503
80,58,568.401,232.144
82,58,563.784,243.463
84,58,558.794,254.444
86,58,553.461,265.073
88,58,547.819,275.334
90,58,541.904,285.211
92,58,535.758,294.691
94,58,529.427,303.758
96,58,522.957,312.398
98,58,516.398,320.597
100,58,509.805,328.339
102,58,503.23,335.611
104,58,496.729,342.397
106,58,490.359,348.684
108,58,484.176,354.456
110,58,478.236,359.697
112,58,472.593,364.392
114,58,467.301,368.525
116,58,462.41,372.079
118,58,457.967,375.038
120,58,454.016,377.384
122,58,450.597,379.1
124,58,447.745,380.168
126,58,445.487,380.571
128,58,443.849,380.29
130,58,442.846,379.309
132,58,442.489,377.612
134,58,442.78,375.18
136,58,443.716,372.001
138,58,445.285,368.059
140,58,447.468,363.343
142,58,450.239,357.841
144,58,453.562,351.544
146,58,457.398,344.447
148,58,461.697,336.546
150,58,466.406,327.839
152,58,471.463,318.328
154,58,476.804,308.019
156,58,482.356,296.92
158,58,488.045,285.044
160,58,493.793,272.407
162,58,499.517,259.029
164,58,505.136,244.933
166,58,510.564,230.148
168,58,515.718,214.705
170,58,520.515,198.64
172,58,524.873,181.994
174,58,528.712,164.808
176,58,531.957,147.131
178,58,534.536,129.011
180,58,536.384,110.503
-180,60,530.986,95.5798
-178,60,531.75,76.7562
-176,60,531.669,57.6778
-174,60,530.698,38.4048
-172,60,528.798,18.9992
-170,60,525.939,-0.476168
-168,60,522.099,-19.9579
-166,60,517.265,-39.3825
-164,60,511.431,-58.6869
-162,60,504.602,-77.8091
-160,60,496.791,-96.6887
-158,60,488.018,-115.267
-156,60,478.314,-133.489
-154,60,467.715,-151.302
-152,60,456.268,-168.656
-150,60,444.023,-185.507
-148,60,431.04,-201.815
-146,60,417.381,-217.544
-144,60,403.115,-232.663
-142,60,388.315,-247.147
-140,60,373.055,-260.977
-138,60,357.415,-274.14
-136,60,341.471,-286.627
-134,60,325.305,-298.435
-132,60,308.996,-309.567
-130,60,292.62,-320.033
-128,60,276.254,-329.844
-126,60,259.971,-339.021
-124,60,243.842,-347.584
-122,60,227.932,-355.562
-120,60,212.305,-362.983
-118,60,197.018,-369.88
-116,60,182.125,-376.29
-114,60,167.674,-382.25
-112,60,153.71,-387.797
-110,60,140.273,-392.972
-108,60,127.396,-397.815
-106,60,115.113,-402.364
-104,60,103.449,-406.658
-102,60,92.4297,-410.733
-100,60,82.0745,-414.627
-98,60,72.4019,-418.371
-96,60,63.4281,-421.995
-94,60,55.1669,-425.529
-92,60,47.6313,-428.995
-90,60,40.8328,-432.415
-88,60,34.7823,-435.807
-86,60,29.49,-439.183
-84,60,24.966,-442.553
-82,60,21.22,-445.923
-80,60,18.2615,-449.295
-78,60,16.0998,-452.665
-76,60,14.7438,-456.029
-74,60,14.2017,-459.375
-72,60,14.4814,-462.691
-70,60,15.5892,-465.959
-68,60,17.5303,-469.158
-66,60,20.308,-472.267
-64,60,23.9235,-475.258
-62,60,28.3753,-478.104
-60,60,33.6592,-480.775
-58,60,39.7674,-483.237
-56,60,46.6884,-485.458
-54,60,54.407,-487.403
-52,60,62.9034,-489.038
-50,60,72.1537,-490.328
-48,60,82.1294,-491.238
-46,60,92.7973,-491.734
-44,60,104.12,-491.783
-42,60,116.056,-491.354
-40,60,128.559,-490.417
-38,60,141.579,-488.945
-36,60,155.063,-486.913
-34,60,168.956,-484.3
-32,60,183.198,-481.086
-30,60,197.73,-477.256
-28,60,212.491,-472.799
-26,60,227.417,-467.705
-24,60,242.448,-461.971
-22,60,257.522,-455.596
-20,60,272.579,-448.581
-18,60,287.562,-440.935
-16,60,302.415,-432.667
-14,60,317.086,-423.792
-12,60,331.528,-414.325
-10,60,345.696,-404.286
-8,60,359.55,-393.699
-6,60,373.054,-382.589
-4,60,386.179,-370.982
-2,60,398.898,-358.908
0,60,411.191,-346.397
2,60,423.042,-333.481
4,60,434.44,-320.191
6,60,445.378,-306.56
8,60,455.852,-292.62
10,60,465.865,-278.404
12,60,475.42,-263.944
14,60,484.523,-249.269
16,60,493.185,-234.409
18,60,501.415,-219.394
20,60,509.225,-204.248
22,60,516.629,-188.999
24,60,523.638,-173.668
26,60,530.264,-158.279
28,60,536.519,-142.851
30,60,542.413,-127.403
32,60,547.954,-111.953
34,60,553.148,-96.5152
36,60,558,-81.1056
38,60,562.511,-65.7372
40,60,566.681,-50.4226
42,60,570.508,-35.1738
44,60,573.985,-20.0022
46,60,577.108,-4.91894
48,60,579.866,10.065
50,60,582.25,24.9387
52,60,584.249,39.6909
54,60,585.85,54.3101
56,60,587.041,68.7845
58,60,587.81,83.1017
60,60,588.146,97.2488
62,60,588.039,111.212
64,60,587.479,124.978
66,60,586.461,138.533
68,60,584.98,151.86
70,60,583.035,164.945
72,60,580.628,177.772
74,60,577.764,190.326
76,60,574.453,202.59
78,60,570.708,214.549
80,60,566.546,226.185
82,60,561.987,237.485
84,60,557.059,248.431
86,60,551.79,259.008
88,60,546.214,269.201
90,60,540.368,278.995
92,60,534.293,288.376
94,60,528.033,297.329
96,60,521.637,305.839
98,60,515.152,313.893
100,60,508.632,321.477
102,60,502.13,328.576
104,60,495.7,335.177
106,60,489.399,341.266
108,60,483.282,346.828
110,60,477.404,351.849
112,60,471.818,356.314
114,60,466.577,360.207
116,60,461.731,363.513
118,60,457.325,366.217
120,60,453.404,368.301
122,60,450.004,369.75
124,60,447.162,370.547
126,60,444.904,370.674
128,60,443.253,370.117
130,60,442.226,368.858
132,60,441.832,366.881
134,60,442.073,364.172
136,60,442.946,360.717
138,60,444.437,356.502
140,60,446.528,351.516
142,60,449.192,345.749
144,60,452.394,339.195
146,60,456.094,331.847
148,60,460.242,323.702
150,60,464.786,314.761
152,60,469.665,305.026
154,60,474.812,294.504
156,60,480.158,283.204
158,60,485.628,271.139
160,60,491.145,258.327
162,60,496.627,244.788
164,60,501.993,230.548
166,60,507.159,215.633
168,60,512.043,200.078
170,60,516.563,183.918
172,60,520.637,167.194
174,60,524.189,149.949
176,60,527.144,132.231
178,60,529.431,114.09
180,60,530.986,95.5798
-180,62,524.578,80.1182
-178,62,524.992,61.3574
-176,62,524.569,42.3631
-174,62,523.263,23.1955
-172,62,521.039,3.91627
-170,62,517.867,-15.4122
-168,62,513.728,-34.727
-166,62,508.61,-53.965
-164,62,502.509,-73.0641
-162,62,495.431,-91.963
-160,62,487.391,-110.602
-158,62,478.41,-128.924
-156,62,468.519,-146.874
-154,62,457.757,-164.4
-152,62,446.17,-181.456
-150,62,433.809,-197.997
-148,62,420.734,-213.984
-146,62,407.009,-229.383
-144,62,392.702,-244.165
-142,62,377.886,-258.307
-140,62,362.636,-271.791
-138,62,347.028,-284.603
-136,62,331.142,-296.739
-134,62,315.056,-308.196
-132,62,298.848,-318.979
-130,62,282.596,-329.098
-128,62,266.372,-338.569
-126,62,250.251,-347.41
-124,62,234.299,-355.646
-122,62,218.582,-363.304
-120,62,203.161,-370.416
-118,62,188.091,-377.016
-116,62,173.424,-383.14
-114,62,159.207,-388.826
-112,62,145.481,-394.114
-110,62,132.285,-399.045
-108,62,119.65,-403.657
-106,62,107.606,-407.992
-104,62,96.179,-412.087
-102,62,85.3893,-415.981
-100,62,75.2564,-419.708
-98,62,65.7964,-423.302
-96,62,57.0236,-426.794
-94,62,48.9504,-430.21
-92,62,41.588,-433.576
-90,62,34.9468,-436.911
-88,62,29.0366,-440.234
-86,62,23.8667,-443.556
-84,62,19.4464,-446.888
-82,62,15.7849,-450.234
-80,62,12.8914,-453.596
-78,62,10.7751,-456.972
-76,62,9.44503,-460.353
-74,62,8.90991,-463.731
-72,62,9.17785,-467.091
-70,62,10.2561,-470.416
-68,62,12.1507,-473.685
-66,62,14.866,-476.875
-64,62,18.4045,-479.959
-62,62,22.7661,-482.908
-60,62,27.9478,-485.693
-58,62,33.9436,-488.279
-56,62,40.7437,-490.635
-54,62,48.3344,-492.724
-52,62,56.6979,-494.511
-50,62,65.8121,-495.962
-48,62,75.65,-497.04
-46,62,86.1806,-497.712
-44,62,97.368,-497.943
-42,62,109.172,-497.702
-40,62,121.549,-496.958
-38,62,134.449,-495.683
-36,62,147.823,-493.852
-34,62,161.614,-491.442
-32,62,175.766,-488.432
-30,62,190.22,-484.808
-28,62,204.914,-480.554
-26,62,219.789,-475.663
-24,62,234.782,-470.128
-22,62,249.833,-463.948
-20,62,264.883,-457.124
-18,62,279.874,-449.662
-16,62,294.75,-441.571
-14,62,309.46,-432.864
-12,62,323.955,-423.556
-10,62,338.19,-413.667
-8,62,352.126,-403.217
-6,62,365.724,-392.232
-4,62,378.956,-380.738
-2,62,391.793,-368.763
0,62,404.215,-356.336
2,62,416.203,-343.49
4,62,427.747,-330.255
6,62,438.837,-316.664
8,62,449.47,-302.749
10,62,459.646,-288.543
12,62,469.366,-274.076
14,62,478.637,-259.381
16,62,487.467,-244.486
18,62,495.865,-229.421
20,62,503.843,-214.213
22,62,511.411,-198.888
24,62,518.581,-183.47
26,62,525.365,-167.982
28,62,531.773,-152.446
30,62,537.814,-136.88
32,62,543.497,-121.303
34,62,548.826,-105.732
36,62,553.807,-90.1834
38,62,558.442,-74.671
40,62,562.728,-59.209
42,62,566.665,-43.8103
44,62,570.247,-28.4878
46,62,573.468,-13.2538
48,62,576.319,1.87962
50,62,578.791,16.9002
52,62,580.873,31.7955
54,62,582.554,46.553
56,62,583.822,61.1596
58,62,584.665,75.602
60,62,585.073,89.8662
62,62,585.037,103.938
64,62,584.548,117.802
66,62,583.601,131.443
68,62,582.192,144.846
70,62,580.32,157.994
72,62,577.989,170.871
74,62,575.203,183.461
76,62,571.974,195.747
78,62,568.313,207.712
80,62,564.239,219.341
82,62,559.773,230.617
84,62,554.94,241.525
86,62,549.77,252.047
88,62,544.297,262.17
90,62,538.557,271.879
92,62,532.59,281.158
94,62,526.441,289.994
96,62,520.155,298.373
98,62,513.783,306.28
100,62,507.375,313.703
102,62,500.983,320.628
104,62,494.662,327.042
106,62,488.465,332.931
108,62,482.448,338.281
110,62,476.664,343.078
112,62,471.166,347.31
114,62,466.004,350.96
116,62,461.227,354.016
118,62,456.881,356.461
120,62,453.006,358.28
122,62,449.642,359.458
124,62,446.82,359.98
126,62,444.567,359.829
128,62,442.906,358.991
130,62,441.852,357.451
132,62,441.414,355.193
134,62,441.594,352.204
136,62,442.385,348.471
138,62,443.777,343.982
140,62,445.749,338.727
142,62,448.275,332.698
144,62,451.319,325.889
146,62,454.842,318.294
148,62,458.795,309.912
150,62,463.124,300.745
152,62,467.77,290.796
154,62,472.668,280.072
156,62,477.747,268.585
158,62,482.936,256.349
160,62,488.156,243.381
162,62,493.329,229.703
164,62,498.374,215.341
166,62,503.209,200.325
168,62,507.754,184.686
170,62,511.927,168.463
172,62,515.649,151.695
174,62,518.846,134.428
176,62,521.445,116.708
178,62,523.376,98.5872
180,62,524.578,80.1182
-180,64,517.196,64.1599
-178,64,517.206,45.508
-176,64,516.387,26.6457
-174,64,514.699,7.633
-172,64,512.106,-11.4692
-170,64,508.582,-30.5989
-168,64,504.109,-49.694
-166,64,498.676,-68.6923
-164,64,492.283,-87.5325
-162,64,484.935,-106.154
-160,64,476.65,-124.5
-158,64,467.45,-142.512
-156,64,457.366,-160.139
-154,64,446.439,-177.329
-152,64,434.715,-194.036
-150,64,422.246,-210.219
-148,64,409.091,-225.841
-146,64,395.315,-240.867
-144,64,380.985,-255.272
-142,64,366.174,-269.033
-140,64,350.956,-282.133
-138,64,335.408,-294.563
-136,64,319.607,-306.317
-134,64,303.63,-317.396
-132,64,287.555,-327.806
-130,64,271.456,-337.559
-128,64,255.407,-346.67
-126,64,239.478,-355.16
-124,64,223.735,-363.055
-122,64,208.241,-370.384
-120,64,193.055,-377.18
-118,64,178.23,-383.476
-116,64,163.816,-389.31
-114,64,149.857,-394.722
-112,64,136.394,-399.751
-110,64,123.46,-404.438
-108,64,111.087,-408.823
-106,64,99.3014,-412.947
-104,64,88.1266,-416.848
-102,64,77.5821,-420.564
-100,64,67.6847,-424.13
-98,64,58.4488,-427.58
-96,64,49.8869,-430.944
-94,64,42.0099,-434.248
-92,64,34.8276,-437.517
-90,64,28.3491,-440.772
-88,64,22.583,-444.028
-86,64,17.5378,-447.299
-84,64,13.2221,-450.594
-82,64,9.6446,-453.917
-80,64,6.81416,-457.27
-78,64,4.73986,-460.649
-76,64,3.43082,-464.047
-74,64,2.89601,-467.454
-72,64,3.14404,-470.855
-70,64,4.18281,-474.233
-68,64,6.01918,-477.567
-66,64,8.65855,-480.832
-64,64,12.1045,-484.004
-62,64,16.3583,-487.051
-60,64,21.4184,-489.945
-58,64,27.2804,-492.651
-56,64,33.9361,-495.137
-54,64,41.3736,-497.366
-52,64,49.577,-499.304
-50,64,58.526,-500.914
-48,64,68.1956,-502.161
-46,64,78.5566,-503.01
-44,64,89.5753,-503.427
-42,64,101.213,-503.379
-40,64,113.428,-502.836
-38,64,126.174,-501.768
-36,64,139.4,-500.15
-34,64,153.054,-497.957
-32,64,167.08,-495.169
-30,64,181.421,-491.768
-28,64,196.017,-487.741
-26,64,210.808,-483.077
-24,64,225.734,-477.769
-22,64,240.735,-471.815
-20,64,255.752,-465.213
-18,64,270.728,-457.97
-16,64,285.608,-450.093
-14,64,300.34,-441.592
-12,64,314.876,-432.484
-10,64,329.17,-422.785
-8,64,343.181,-412.516
-6,64,356.873,-401.7
-4,64,370.213,-390.363
-2,64,383.174,-378.532
0,64,395.733,-366.236
2,64,407.872,-353.506
4,64,419.577,-340.371
6,64,430.839,-326.866
8,64,441.652,-313.02
10,64,452.014,-298.867
12,64,461.927,-284.437
14,64,471.394,-269.763
16,64,480.423,-254.873
18,64,489.021,-239.798
20,64,497.197,-224.564
22,64,504.963,-209.199
24,64,512.328,-193.728
26,64,519.302,-178.173
28,64,525.896,-162.558
30,64,532.118,-146.903
32,64,537.974,-131.227
34,64,543.471,-115.548
36,64,548.612,-99.8837
38,64,553.399,-84.2496
40,64,557.831,-68.6609
42,64,561.906,-53.132
44,64,565.619,-37.6768
46,64,568.964,-22.309
48,64,571.934,-7.04218
50,64,574.518,8.11029
52,64,576.707,23.1348
54,64,578.491,38.0174
56,64,579.858,52.744
58,64,580.798,67.3
60,64,581.301,81.6704
62,64,581.359,95.8398
64,64,580.964,109.792
66,64,580.112,123.512
68,64,578.8,136.982
70,64,577.028,150.185
72,64,574.798,163.105
74,64,572.119,175.725
76,64,569,188.026
