Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
-150,94,411.512,4.62235
-148,94,414.488,13.8424
-146,94,417.27,22.6172
-144,94,419.874,30.9203
-142,94,422.317,38.727
-140,94,424.616,46.0136
-138,94,426.788,52.7585
-136,94,428.849,58.9414
-134,94,430.812,64.5436
-132,94,432.692,69.5481
-130,94,434.5,73.9399
-128,94,436.248,77.7052
-126,94,437.945,80.8325
-124,94,439.599,83.3116
-122,94,441.216,85.1345
-120,94,442.801,86.2946
-118,94,444.357,86.7873
-116,94,445.884,86.6097
-114,94,447.382,85.7607
-112,94,448.848,84.2409
-110,94,450.278,82.0526
-108,94,451.665,79.1997
-106,94,453.002,75.688
-104,94,454.28,71.5247
-102,94,455.488,66.7183
-100,94,456.613,61.2793
-98,94,457.641,55.2193
-96,94,458.558,48.5513
-94,94,459.348,41.2897
-92,94,459.994,33.4503
-90,94,460.477,25.0498
-88,94,460.779,16.1064
-86,94,460.88,6.63929
-84,94,460.761,-3.3312
-82,94,460.4,-13.7837
-80,94,459.777,-24.6957
-78,94,458.871,-36.0438
-76,94,457.661,-47.8033
-74,94,456.125,-59.9489
-72,94,454.243,-72.454
-70,94,451.995,-85.291
-68,94,449.36,-98.4313
-66,94,446.319,-111.846
-64,94,442.854,-125.503
-62,94,438.947,-139.372
-60,94,434.582,-153.421
-58,94,429.745,-167.616
-56,94,424.422,-181.922
-54,94,418.602,-196.305
-52,94,412.275,-210.729
-50,94,405.434,-225.158
-48,94,398.075,-239.555
-46,94,390.195,-253.882
-44,94,381.795,-268.103
-42,94,372.878,-282.18
-40,94,363.451,-296.076
-38,94,353.522,-309.754
-36,94,343.104,-323.179
-34,94,332.214,-336.314
-32,94,320.87,-349.127
-30,94,309.093,-361.583
-28,94,296.91,-373.653
-26,94,284.347,-385.307
-24,94,271.436,-396.517
-22,94,258.211,-407.26
-20,94,244.706,-417.511
-18,94,230.96,-427.252
-16,94,217.013,-436.466
-14,94,202.906,-445.138
-12,94,188.682,-453.256
-10,94,174.383,-460.814
-8,94,160.056,-467.806
-6,94,145.742,-474.229
-4,94,131.488,-480.084
-2,94,117.336,-485.376
0,94,103.329,-490.111
2,94,89.5098,-494.298
4,94,75.9179,-497.949
6,94,62.5921,-501.078
8,94,49.569,-503.701
10,94,36.8831,-505.836
12,94,24.5664,-507.502
14,94,12.6483,-508.721
16,94,1.1557,-509.515
18,94,-9.88752,-509.906
20,94,-20.4602,-509.919
22,94,-30.5441,-509.578
24,94,-40.1237,-508.908
26,94,-49.1867,-507.931
28,94,-57.7231,-506.674
30,94,-65.7258,-505.16
32,94,-73.1904,-503.411
34,94,-80.1145,-501.452
36,94,-86.4983,-499.304
38,94,-92.344,-496.988
40,94,-97.6556,-494.526
42,94,-102.439,-491.936
44,94,-106.701,-489.237
46,94,-110.45,-486.447
48,94,-113.697,-483.582
50,94,-116.451,-480.659
52,94,-118.723,-477.692
54,94,-120.525,-474.696
56,94,-121.869,-471.682
58,94,-122.767,-468.664
60,94,-123.231,-465.653
62,94,-123.273,-462.66
64,94,-122.905,-459.694
66,94,-122.136,-456.764
68,94,-120.979,-453.878
70,94,-119.442,-451.044
72,94,-117.536,-448.268
74,94,-115.268,-445.556
76,94,-112.648,-442.91
78,94,-109.681,-440.336
80,94,-106.374,-437.835
82,94,-102.732,-435.409
84,94,-98.7611,-433.056
86,94,-94.4648,-430.775
88,94,-89.8466,-428.564
90,94,-84.9096,-426.418
92,94,-79.6563,-424.33
94,94,-74.0892,-422.294
96,94,-68.2102,-420.3
98,94,-62.0212,-418.338
100,94,-55.5243,-416.395
102,94,-48.7216,-414.457
104,94,-41.6155,-412.51
106,94,-34.209,-410.537
108,94,-26.5054,-408.52
110,94,-18.5089,-406.44
112,94,-10.2245,-404.277
114,94,-1.65817,-402.009
116,94,7.18309,-399.615
118,94,16.2911,-397.074
120,94,25.6565,-394.361
122,94,35.2684,-391.455
124,94,45.1149,-388.333
126,94,55.1824,-384.973
128,94,65.456,-381.353
130,94,75.9193,-377.453
132,94,86.5546,-373.252
134,94,97.3427,-368.733
136,94,108.263,-363.878
138,94,119.295,-358.672
140,94,130.414,-353.101
142,94,141.598,-347.155
144,94,152.822,-340.824
146,94,164.061,-334.101
148,94,175.288,-326.982
150,94,186.478,-319.465
152,94,197.604,-311.551
154,94,208.641,-303.244
156,94,219.561,-294.55
158,94,230.34,-285.477
160,94,240.952,-276.038
162,94,251.375,-266.247
164,94,261.584,-256.12
166,94,271.557,-245.676
168,94,281.276,-234.938
170,94,290.722,-223.929
172,94,299.876,-212.675
174,94,308.726,-201.203
176,94,317.257,-189.543
178,94,325.459,-177.726
180,94,333.324,-165.785
-180,96,314.828,-181.961
-178,96,322.947,-170.667
-176,96,330.76,-159.285
-174,96,338.262,-147.846
-172,96,345.447,-136.384
-170,96,352.311,-124.933
-168,96,358.852,-113.527
-166,96,365.072,-102.202
-164,96,370.971,-90.9929
-162,96,376.554,-79.9341
-160,96,381.825,-69.061
-158,96,386.792,-58.4082
-156,96,391.463,-48.0099
-154,96,395.847,-37.8996
-152,96,399.955,-28.1101
-150,96,403.799,-18.6733
-148,96,407.391,-9.62008
-146,96,410.745,-0.980162
-144,96,413.874,7.21793
-142,96,416.792,14.947
-140,96,419.514,22.1814
-138,96,422.054,28.8969
-136,96,424.427,35.0709
-134,96,426.645,40.6825
-132,96,428.722,45.7127
-130,96,430.671,50.1441
-128,96,432.503,53.9613
-126,96,434.23,57.1508
-124,96,435.861,59.7011
-122,96,437.403,61.6026
-120,96,438.865,62.8476
-118,96,440.252,63.4307
-116,96,441.568,63.3482
-114,96,442.816,62.5985
-112,96,443.997,61.1818
-110,96,445.109,59.1003
-108,96,446.152,56.3581
-106,96,447.12,52.9608
-104,96,448.008,48.9161
-102,96,448.81,44.233
-100,96,449.517,38.9224
-98,96,450.118,32.9963
-96,96,450.601,26.4685
-94,96,450.955,19.3538
-92,96,451.166,11.6686
-90,96,451.216,3.43012
-88,96,451.091,-5.34294
-86,96,450.774,-14.631
-84,96,450.245,-24.4134
-82,96,449.485,-34.6685
-80,96,448.477,-45.3736
-78,96,447.198,-56.5053
-76,96,445.628,-68.0388
-74,96,443.747,-79.9488
-72,96,441.534,-92.2089
-70,96,438.968,-104.792
-68,96,436.027,-117.669
-66,96,432.693,-130.81
-64,96,428.945,-144.187
-62,96,424.765,-157.766
-60,96,420.134,-171.517
-58,96,415.037,-185.405
-56,96,409.459,-199.396
-54,96,403.386,-213.455
-52,96,396.807,-227.547
-50,96,389.715,-241.634
-48,96,382.102,-255.679
-46,96,373.966,-269.645
-44,96,365.305,-283.494
-42,96,356.123,-297.188
-40,96,346.424,-310.689
-38,96,336.22,-323.959
-36,96,325.522,-336.963
-34,96,314.347,-349.663
-32,96,302.715,-362.026
-30,96,290.649,-374.017
-28,96,278.176,-385.607
-26,96,265.326,-396.764
-24,96,252.133,-407.462
-22,96,238.633,-417.675
-20,96,224.864,-427.382
-18,96,210.868,-436.564
-16,96,196.687,-445.203
-14,96,182.367,-453.287
-12,96,167.952,-460.806
-10,96,153.491,-467.754
-8,96,139.029,-474.126
-6,96,124.615,-479.923
-4,96,110.295,-485.148
-2,96,96.1158,-489.807
0,96,82.1211,-493.909
2,96,68.3548,-497.467
4,96,54.8584,-500.494
6,96,41.671,-503.007
8,96,28.8296,-505.026
10,96,16.3682,-506.571
12,96,4.31802,-507.665
14,96,-7.29282,-508.331
16,96,-18.4393,-508.594
18,96,-29.0998,-508.478
20,96,-39.2557,-508.011
22,96,-48.8919,-507.218
24,96,-57.9964,-506.124
26,96,-66.5603,-504.756
28,96,-74.5777,-503.138
30,96,-82.0455,-501.295
32,96,-88.9634,-499.251
34,96,-95.3334,-497.028
36,96,-101.16,-494.649
38,96,-106.449,-492.133
40,96,-111.208,-489.501
42,96,-115.448,-486.77
44,96,-119.179,-483.958
46,96,-122.413,-481.08
48,96,-125.162,-478.152
50,96,-127.439,-475.187
52,96,-129.258,-472.199
54,96,-130.633,-469.198
56,96,-131.576,-466.196
58,96,-132.102,-463.203
60,96,-132.223,-460.227
62,96,-131.952,-457.278
64,96,-131.3,-454.363
66,96,-130.28,-451.489
68,96,-128.901,-448.663
70,96,-127.174,-445.889
72,96,-125.107,-443.174
74,96,-122.708,-440.52
76,96,-119.986,-437.932
78,96,-116.947,-435.412
80,96,-113.597,-432.962
82,96,-109.94,-430.582
84,96,-105.983,-428.271
86,96,-101.728,-426.029
88,96,-97.1789,-423.853
90,96,-92.3396,-421.738
92,96,-87.2125,-419.681
94,96,-81.7999,-417.673
96,96,-76.1043,-415.709
98,96,-70.128,-413.778
100,96,-63.873,-411.87
102,96,-57.342,-409.973
104,96,-50.5373,-408.074
106,96,-43.462,-406.158
108,96,-36.1193,-404.211
110,96,-28.5129,-402.215
112,96,-20.6472,-400.153
114,96,-12.5271,-398.007
116,96,-4.15832,-395.757
118,96,4.4527,-393.383
120,96,13.2987,-390.866
122,96,22.3713,-388.185
124,96,31.6616,-385.32
126,96,41.1593,-382.25
128,96,50.8532,-378.957
130,96,60.7311,-375.42
132,96,70.7799,-371.621
134,96,80.9851,-367.542
136,96,91.3314,-363.168
138,96,101.802,-358.482
140,96,112.381,-353.471
142,96,123.048,-348.124
144,96,133.786,-342.429
146,96,144.573,-336.378
148,96,155.389,-329.966
150,96,166.214,-323.188
152,96,177.024,-316.041
154,96,187.799,-308.528
156,96,198.515,-300.649
158,96,209.15,-292.411
160,96,219.682,-283.822
162,96,230.09,-274.891
164,96,240.35,-265.631
166,96,250.443,-256.057
168,96,260.347,-246.186
170,96,270.044,-236.038
172,96,279.516,-225.634
174,96,288.745,-214.998
176,96,297.716,-204.156
178,96,306.415,-193.134
180,96,314.828,-181.961
-180,98,295.864,-197.793
-178,98,304.55,-187.269
-176,98,312.976,-176.626
-174,98,321.129,-165.893
-172,98,328.999,-155.101
-170,98,336.575,-144.282
-168,98,343.85,-133.47
-166,98,350.818,-122.698
-164,98,357.474,-112
-162,98,363.816,-101.412
-160,98,369.842,-90.9683
-158,98,375.554,-80.7037
-156,98,380.952,-70.6533
-154,98,386.042,-60.8515
-152,98,390.827,-51.3324
-150,98,395.316,-42.1293
-148,98,399.515,-33.2748
-146,98,403.433,-24.8007
-144,98,407.081,-16.7374
-142,98,410.47,-9.11418
-140,98,413.611,-1.95907
-138,98,416.516,4.70157
-136,98,419.197,10.8429
-134,98,421.669,16.442
-132,98,423.943,21.4775
-130,98,426.033,25.9302
-128,98,427.95,29.7828
-126,98,429.707,33.0202
-124,98,431.314,35.6292
-122,98,432.784,37.5991
-120,98,434.124,38.9209
-118,98,435.343,39.5883
-116,98,436.45,39.5969
-114,98,437.448,38.9444
-112,98,438.344,37.631
-110,98,439.14,35.6584
-108,98,439.838,33.0308
-106,98,440.437,29.754
-104,98,440.936,25.8359
-102,98,441.331,21.2858
-100,98,441.618,16.115
-98,98,441.79,10.3362
-96,98,441.839,3.9634
-94,98,441.755,-2.98787
-92,98,441.527,-10.5009
-90,98,441.142,-18.5578
-88,98,440.588,-27.1396
-86,98,439.848,-36.2263
-84,98,438.907,-45.7971
-82,98,437.746,-55.83
-80,98,436.348,-66.3022
-78,98,434.694,-77.1902
-76,98,432.763,-88.4695
-74,98,430.535,-100.115
-72,98,427.989,-112.099
-70,98,425.104,-124.396
-68,98,421.859,-136.978
-66,98,418.232,-149.814
-64,98,414.203,-162.876
-62,98,409.752,-176.131
-60,98,404.86,-189.548
-58,98,399.51,-203.093
-56,98,393.684,-216.733
-54,98,387.368,-230.432
-52,98,380.549,-244.154
-50,98,373.218,-257.862
-48,98,365.367,-271.519
-46,98,356.991,-285.087
-44,98,348.089,-298.527
-42,98,338.663,-311.801
-40,98,328.718,-324.871
-38,98,318.265,-337.699
-36,98,307.315,-350.247
-34,98,295.886,-362.479
-32,98,284,-374.36
-30,98,271.68,-385.857
-28,98,258.955,-396.936
-26,98,245.858,-407.569
-24,98,232.424,-417.729
-22,98,218.692,-427.39
-20,98,204.704,-436.531
-18,98,190.502,-445.133
-16,98,176.134,-453.181
-14,98,161.648,-460.662
-12,98,147.091,-467.569
-10,98,132.515,-473.895
-8,98,117.968,-479.64
-6,98,103.501,-484.805
-4,98,89.1637,-489.396
-2,98,75.0033,-493.42
0,98,61.0668,-496.891
2,98,47.3988,-499.821
4,98,34.0419,-502.229
6,98,21.0357,-504.134
8,98,8.41699,-505.557
10,98,-3.78048,-506.522
12,98,-15.5265,-507.054
14,98,-26.7943,-507.178
16,98,-37.5608,-506.923
18,98,-47.8065,-506.315
20,98,-57.5158,-505.381
22,98,-66.6764,-504.15
24,98,-75.2797,-502.649
26,98,-83.3205,-500.904
28,98,-90.7968,-498.942
30,98,-97.7095,-496.787
32,98,-104.062,-494.463
34,98,-109.861,-491.992
36,98,-115.115,-489.397
38,98,-119.833,-486.696
40,98,-124.029,-483.908
42,98,-127.714,-481.05
44,98,-130.904,-478.138
46,98,-133.613,-475.186
48,98,-135.857,-472.206
50,98,-137.652,-469.211
52,98,-139.012,-466.212
54,98,-139.954,-463.217
56,98,-140.493,-460.235
58,98,-140.644,-457.275
60,98,-140.419,-454.343
62,98,-139.833,-451.445
64,98,-138.898,-448.587
66,98,-137.626,-445.775
68,98,-136.026,-443.012
70,98,-134.109,-440.303
72,98,-131.883,-437.651
74,98,-129.357,-435.059
76,98,-126.537,-432.53
78,98,-123.43,-430.065
80,98,-120.042,-427.665
82,98,-116.376,-425.33
84,98,-112.439,-423.06
86,98,-108.233,-420.854
88,98,-103.763,-418.71
90,98,-99.0316,-416.624
92,98,-94.0414,-414.592
94,98,-88.7953,-412.609
96,98,-83.296,-410.668
98,98,-77.546,-408.761
100,98,-71.5478,-406.881
102,98,-65.3042,-405.017
104,98,-58.8177,-403.158
106,98,-52.0913,-401.292
108,98,-45.128,-399.406
110,98,-37.9312,-397.486
112,98,-30.5045,-395.517
114,98,-22.8519,-393.482
116,98,-14.9776,-391.366
118,98,-6.88647,-389.152
120,98,1.41642,-386.821
122,98,9.92536,-384.357
124,98,18.6342,-381.74
126,98,27.536,-378.953
128,98,36.6236,-375.978
130,98,45.8889,-372.798
132,98,55.323,-369.394
134,98,64.9165,-365.751
136,98,74.6591,-361.853
138,98,84.5396,-357.684
140,98,94.546,-353.231
142,98,104.666,-348.48
144,98,114.884,-343.422
146,98,125.188,-338.045
148,98,135.56,-332.342
150,98,145.986,-326.306
152,98,156.447,-319.933
154,98,166.925,-313.22
156,98,177.402,-306.166
158,98,187.86,-298.773
160,98,198.277,-291.046
162,98,208.634,-282.989
164,98,218.911,-274.612
166,98,229.088,-265.925
168,98,239.144,-256.941
170,98,249.059,-247.675
172,98,258.814,-238.144
174,98,268.39,-228.368
176,98,277.768,-218.368
178,98,286.932,-208.168
180,98,295.864,-197.793
-180,100,276.475,-213.228
-178,100,285.694,-203.501
-176,100,294.698,-193.625
-174,100,303.469,-183.627
-172,100,311.991,-173.535
-170,100,320.248,-163.381
-168,100,328.227,-153.194
-166,100,335.915,-143.009
-164,100,343.302,-132.857
-162,100,350.377,-122.774
-160,100,357.135,-112.794
-158,100,363.568,-102.953
-156,100,369.674,-93.2847
-154,100,375.45,-83.8257
-152,100,380.897,-74.6107
-150,100,386.014,-65.6746
-148,100,390.806,-57.0514
-146,100,395.277,-48.7745
-144,100,399.434,-40.8764
-142,100,403.284,-33.3882
-140,100,406.836,-26.3401
-138,100,410.099,-19.7606
-136,100,413.086,-13.6764
-134,100,415.808,-8.11271
-132,100,418.276,-3.09274
-130,100,420.505,1.36236
-128,100,422.506,5.23353
-126,100,424.293,8.50396
-124,100,425.879,11.1591
-122,100,427.276,13.1868
-120,100,428.496,14.5772
-118,100,429.551,15.3228
-116,100,430.449,15.4186
-114,100,431.202,14.8618
-112,100,431.816,13.6521
-110,100,432.298,11.7911
-108,100,432.653,9.28283
-106,100,432.885,6.13329
-104,100,432.996,2.35042
-102,100,432.987,-2.05601
-100,100,432.856,-7.0745
-98,100,432.6,-12.692
-96,100,432.214,-18.8939
-94,100,431.693,-25.6643
-92,100,431.028,-32.9861
-90,100,430.209,-40.8411
-88,100,429.225,-49.2099
-86,100,428.063,-58.0722
-84,100,426.709,-67.4069
-82,100,425.147,-77.192
-80,100,423.36,-87.4047
-78,100,421.331,-98.0213
-76,100,419.039,-109.018
-74,100,416.464,-120.368
-72,100,413.587,-132.047
-70,100,410.385,-144.027
-68,100,406.837,-156.28
-66,100,402.922,-168.778
-64,100,398.617,-181.491
-62,100,393.901,-194.387
-60,100,388.755,-207.436
-58,100,383.159,-220.603
-56,100,377.096,-233.856
-54,100,370.549,-247.158
-52,100,363.504,-260.474
-50,100,355.95,-273.767
-48,100,347.879,-286.999
-46,100,339.284,-300.132
-44,100,330.164,-313.127
-42,100,320.52,-325.947
-40,100,310.357,-338.551
-38,100,299.684,-350.902
-36,100,288.515,-362.962
-34,100,276.868,-374.694
-32,100,264.764,-386.063
-30,100,252.23,-397.035
-28,100,239.295,-407.577
-26,100,225.994,-417.661
-24,100,212.365,-427.259
-22,100,198.449,-436.347
-20,100,184.289,-444.902
-18,100,169.932,-452.909
-16,100,155.428,-460.351
-14,100,140.826,-467.217
-12,100,126.179,-473.502
-10,100,111.54,-479.2
-8,100,96.9594,-484.313
-6,100,82.4913,-488.844
-4,100,68.1865,-492.8
-2,100,54.0952,-496.192
0,100,40.2654,-499.035
2,100,26.7431,-501.345
4,100,13.5712,-503.142
6,100,0.790037,-504.447
8,100,-11.5638,-505.286
10,100,-23.4573,-505.684
12,100,-34.8612,-505.668
14,100,-45.7503,-505.267
16,100,-56.1033,-504.509
18,100,-65.9032,-503.425
20,100,-75.1368,-502.043
22,100,-83.7951,-500.392
24,100,-91.8728,-498.501
26,100,-99.3683,-496.398
28,100,-106.283,-494.109
30,100,-112.622,-491.659
32,100,-118.393,-489.072
34,100,-123.607,-486.37
36,100,-128.275,-483.575
38,100,-132.411,-480.704
40,100,-136.032,-477.776
42,100,-139.154,-474.805
44,100,-141.795,-471.806
46,100,-143.973,-468.792
48,100,-145.706,-465.773
50,100,-147.013,-462.759
52,100,-147.91,-459.758
54,100,-148.417,-456.779
56,100,-148.548,-453.826
58,100,-148.321,-450.907
60,100,-147.75,-448.025
62,100,-146.849,-445.184
64,100,-145.63,-442.389
66,100,-144.106,-439.643
68,100,-142.286,-436.948
70,100,-140.181,-434.306
72,100,-137.799,-431.721
74,100,-135.148,-429.192
76,100,-132.235,-426.723
78,100,-129.065,-424.313
80,100,-125.644,-421.963
82,100,-121.976,-419.673
84,100,-118.067,-417.442
86,100,-113.919,-415.27
88,100,-109.537,-413.155
90,100,-104.923,-411.093
92,100,-100.081,-409.083
94,100,-95.0141,-407.118
96,100,-89.7244,-405.196
98,100,-84.2151,-403.309
100,100,-78.489,-401.45
102,100,-72.5489,-399.612
104,100,-66.3976,-397.786
106,100,-60.0379,-395.962
108,100,-53.4728,-394.129
110,100,-46.705,-392.276
112,100,-39.7375,-390.391
114,100,-32.5732,-388.46
116,100,-25.215,-386.47
118,100,-17.6659,-384.405
120,100,-9.92897,-382.252
122,100,-2.00722,-379.995
124,100,6.09607,-377.619
126,100,14.3775,-375.106
128,100,22.8335,-372.442
130,100,31.4601,-369.61
132,100,40.2531,-366.595
134,100,49.2077,-363.381
136,100,58.3187,-359.952
138,100,67.5802,-356.295
140,100,76.9855,-352.394
142,100,86.5272,-348.238
144,100,96.1968,-343.813
146,100,105.985,-339.108
148,100,115.882,-334.114
150,100,125.875,-328.822
152,100,135.953,-323.224
154,100,146.101,-317.315
156,100,156.305,-311.091
158,100,166.548,-304.551
160,100,176.814,-297.693
162,100,187.085,-290.522
164,100,197.342,-283.039
166,100,207.566,-275.253
168,100,217.736,-267.171
170,100,227.832,-258.804
172,100,237.833,-250.165
174,100,247.719,-241.269
176,100,257.468,-232.134
178,100,267.06,-222.78
180,100,276.475,-213.228
-180,102,256.708,-228.212
-178,102,266.419,-219.305
-176,102,275.961,-210.222
-174,102,285.311,-200.986
-172,102,294.447,-191.623
-170,102,303.348,-182.162
-168,102,311.994,-172.633
-166,102,320.368,-163.065
-164,102,328.451,-153.492
-162,102,336.228,-143.948
-160,102,343.687,-134.465
-158,102,350.814,-125.081
-156,102,357.601,-115.829
-154,102,364.039,-106.747
-152,102,370.123,-97.8701
-150,102,375.849,-89.2342
-148,102,381.215,-80.8749
-146,102,386.223,-72.8272
-144,102,390.873,-65.125
-142,102,395.171,-57.8016
-140,102,399.123,-50.8888
-138,102,402.737,-44.4171
-136,102,406.021,-38.4152
-134,102,408.986,-32.9102
-132,102,411.645,-27.9272
-130,102,414.01,-23.4892
-128,102,416.094,-19.6168
-126,102,417.911,-16.3284
-124,102,419.476,-13.64
-122,102,420.803,-11.5651
-120,102,421.905,-10.1145
-118,102,422.797,-9.29659
-116,102,423.492,-9.11724
-114,102,424.002,-9.57972
-112,102,424.338,-10.6849
-110,102,424.511,-12.4312
-108,102,424.528,-14.8148
-106,102,424.398,-17.8298
-104,102,424.126,-21.468
-102,102,423.717,-25.7195
-100,102,423.172,-30.5725
-98,102,422.493,-36.0137
-96,102,421.677,-42.0281
-94,102,420.722,-48.5994
-92,102,419.623,-55.7103
-90,102,418.372,-63.3422
-88,102,416.962,-71.4754
-86,102,415.381,-80.0896
-84,102,413.617,-89.1633
-82,102,411.657,-98.6746
-80,102,409.484,-108.601
-78,102,407.082,-118.918
-76,102,404.432,-129.602
-74,102,401.515,-140.628
-72,102,398.311,-151.97
-70,102,394.797,-163.601
-68,102,390.952,-175.494
-66,102,386.753,-187.621
-64,102,382.179,-199.951
-62,102,377.208,-212.455
-60,102,371.817,-225.1
-58,102,365.988,-237.854
-56,102,359.7,-250.684
-54,102,352.936,-263.554
-52,102,345.682,-276.428
-50,102,337.925,-289.269
-48,102,329.654,-302.041
-46,102,320.864,-314.704
-44,102,311.552,-327.22
-42,102,301.718,-339.55
-40,102,291.367,-351.656
-38,102,280.509,-363.497
-36,102,269.157,-375.038
-34,102,257.33,-386.24
-32,102,245.05,-397.068
-30,102,232.345,-407.488
-28,102,219.247,-417.469
-26,102,205.79,-426.98
-24,102,192.015,-435.995
-22,102,177.965,-444.49
-20,102,163.686,-452.445
-18,102,149.228,-459.841
-16,102,134.642,-466.666
-14,102,119.981,-472.909
-12,102,105.299,-478.565
-10,102,90.6506,-483.632
-8,102,76.0918,-488.111
-6,102,61.6765,-492.009
-4,102,47.4579,-495.334
-2,102,33.4877,-498.101
0,102,19.8153,-500.324
2,102,6.48738,-502.023
4,102,-6.45228,-503.221
6,102,-18.9635,-503.941
8,102,-31.0099,-504.21
10,102,-42.559,-504.057
12,102,-53.5829,-503.511
14,102,-64.0578,-502.603
16,102,-73.9644,-501.362
18,102,-83.288,-499.821
20,102,-92.0183,-498.01
22,102,-100.149,-495.96
24,102,-107.678,-493.699
26,102,-114.608,-491.257
28,102,-120.943,-488.66
30,102,-126.692,-485.934
32,102,-131.867,-483.103
34,102,-136.482,-480.188
36,102,-140.553,-477.209
38,102,-144.098,-474.185
40,102,-147.137,-471.131
42,102,-149.689,-468.062
44,102,-151.775,-464.99
46,102,-153.417,-461.926
48,102,-154.635,-458.878
50,102,-155.45,-455.856
52,102,-155.882,-452.864
54,102,-155.951,-449.908
56,102,-155.674,-446.993
58,102,-155.068,-444.121
60,102,-154.149,-441.295
62,102,-152.932,-438.517
64,102,-151.43,-435.79
66,102,-149.655,-433.114
68,102,-147.618,-430.489
70,102,-145.327,-427.918
72,102,-142.792,-425.4
74,102,-140.02,-422.937
76,102,-137.017,-420.527
78,102,-133.789,-418.172
80,102,-130.342,-415.872
82,102,-126.679,-413.626
84,102,-122.806,-411.433
86,102,-118.725,-409.292
88,102,-114.441,-407.203
90,102,-109.956,-405.163
92,102,-105.274,-403.17
94,102,-100.399,-401.22
96,102,-95.3325,-399.311
98,102,-90.0786,-397.437
100,102,-84.6401,-395.594
102,102,-79.02,-393.776
104,102,-73.2211,-391.976
106,102,-67.2462,-390.187
108,102,-61.0978,-388.401
110,102,-54.7784,-386.607
112,102,-48.29,-384.798
114,102,-41.6344,-382.963
116,102,-34.8133,-381.09
118,102,-27.8277,-379.167
120,102,-20.6785,-377.184
122,102,-13.3663,-375.126
124,102,-5.89132,-372.98
126,102,1.74643,-370.733
128,102,9.54708,-368.372
130,102,17.5109,-365.88
132,102,25.6379,-363.245
134,102,33.9283,-360.452
136,102,42.3817,-357.486
138,102,50.9974,-354.333
140,102,59.774,-350.979
142,102,68.7096,-347.411
144,102,77.8009,-343.614
146,102,87.0441,-339.578
148,102,96.4337,-335.289
150,102,105.963,-330.738
152,102,115.625,-325.914
154,102,125.408,-320.81
156,102,135.303,-315.417
158,102,145.297,-309.732
160,102,155.375,-303.75
162,102,165.522,-297.469
164,102,175.72,-290.889
166,102,185.951,-284.012
168,102,196.195,-276.843
170,102,206.431,-269.388
172,102,216.638,-261.656
174,102,226.792,-253.658
176,102,236.871,-245.407
178,102,246.851,-236.919
180,102,256.708,-228.212
-180,104,236.612,-242.692
-178,104,246.77,-234.626
-176,104,256.804,-226.358
-174,104,266.688,-217.908
-172,104,276.394,-209.3
-170,104,285.895,-200.56
-168,104,295.167,-191.715
-166,104,304.184,-182.796
-164,104,312.924,-173.832
-162,104,321.366,-164.858
-160,104,329.489,-155.905
-158,104,337.275,-147.011
-156,104,344.71,-138.209
-154,104,351.78,-129.537
-152,104,358.473,-121.032
-150,104,364.782,-112.729
-148,104,370.698,-104.666
-146,104,376.22,-96.8795
-144,104,381.345,-89.4044
-142,104,386.075,-82.2756
-140,104,390.413,-75.5267
-138,104,394.363,-69.1899
-136,104,397.935,-63.2958
-134,104,401.136,-57.8733
-132,104,403.979,-52.9491
-130,104,406.476,-48.5478
-128,104,408.64,-44.6918
-126,104,410.486,-41.4009
-124,104,412.031,-38.6923
-122,104,413.289,-36.5808
-120,104,414.277,-35.0783
-118,104,415.011,-34.1941
-116,104,415.506,-33.9347
-114,104,415.779,-34.3041
-112,104,415.844,-35.3035
-110,104,415.713,-36.9316
-108,104,415.4,-39.185
-106,104,414.915,-42.0575
-104,104,414.267,-45.5411
-102,104,413.465,-49.6258
-100,104,412.514,-54.2996
-98,104,411.417,-59.5489
-96,104,410.178,-65.3585
-94,104,408.797,-71.712
-92,104,407.27,-78.5917
-90,104,405.595,-85.9787
-88,104,403.764,-93.8535
-86,104,401.77,-102.195
-84,104,399.603,-110.983
-82,104,397.25,-120.194
-80,104,394.697,-129.806
-78,104,391.928,-139.795
-76,104,388.927,-150.138
-74,104,385.674,-160.809
-72,104,382.148,-171.784
-70,104,378.33,-183.035
-68,104,374.195,-194.536
-66,104,369.723,-206.258
-64,104,364.89,-218.173
-62,104,359.674,-230.25
-60,104,354.051,-242.458
-58,104,348.002,-254.765
-56,104,341.505,-267.137
-54,104,334.543,-279.54
-52,104,327.099,-291.937
-50,104,319.159,-304.293
-48,104,310.714,-316.57
-46,104,301.755,-328.729
-44,104,292.28,-340.732
-42,104,282.287,-352.54
-40,104,271.783,-364.114
-38,104,260.777,-375.416
-36,104,249.282,-386.407
-34,104,237.317,-397.05
-32,104,224.906,-407.311
-30,104,212.078,-417.156
-28,104,198.864,-426.551
-26,104,185.303,-435.47
-24,104,171.436,-443.884
-22,104,157.307,-451.77
-20,104,142.966,-459.109
-18,104,128.464,-465.885
-16,104,113.853,-472.084
-14,104,99.1904,-477.698
-12,104,84.5316,-482.722
-10,104,69.9338,-487.157
-8,104,55.4539,-491.005
-6,104,41.1481,-494.274
-4,104,27.0712,-496.976
-2,104,13.2761,-499.126
0,104,-0.186701,-500.741
2,104,-13.2698,-501.843
4,104,-25.9292,-502.457
6,104,-38.1247,-502.609
8,104,-49.8204,-502.327
10,104,-60.9847,-501.643
