Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
-96,92,40.8767,-490.829
-94,92,50.429,-491.505
-92,92,60.1566,-491.659
-90,92,70.0416,-491.26
-88,92,80.0648,-490.278
-86,92,90.2064,-488.686
-84,92,100.445,-486.461
-82,92,110.759,-483.584
-80,92,121.125,-480.04
-78,92,131.52,-475.817
-76,92,141.919,-470.907
-74,92,152.296,-465.308
-72,92,162.626,-459.02
-70,92,172.883,-452.05
-68,92,183.04,-444.407
-66,92,193.071,-436.106
-64,92,202.95,-427.166
-62,92,212.651,-417.608
-60,92,222.149,-407.459
-58,92,231.418,-396.749
-56,92,240.437,-385.512
-54,92,249.182,-373.784
-52,92,257.632,-361.605
-50,92,265.769,-349.016
-48,92,273.575,-336.061
-46,92,281.034,-322.786
-44,92,288.132,-309.238
-42,92,294.86,-295.465
-40,92,301.206,-281.515
-38,92,307.166,-267.439
-36,92,312.735,-253.285
-34,92,317.911,-239.102
-32,92,322.696,-224.937
-30,92,327.092,-210.839
-28,92,331.105,-196.853
-26,92,334.743,-183.024
-24,92,338.017,-169.394
-22,92,340.939,-156.006
-20,92,343.523,-142.897
-18,92,345.785,-130.105
-16,92,347.744,-117.665
-14,92,349.419,-105.608
-12,92,350.831,-93.9666
-10,92,352.002,-82.7668
-8,92,352.955,-72.0344
-6,92,353.714,-61.7923
-4,92,354.303,-52.0612
-2,92,354.747,-42.8594
0,92,355.071,-34.203
2,92,355.301,-26.106
4,92,355.46,-18.5802
6,92,355.573,-11.6355
8,92,355.666,-5.27977
10,92,355.76,0.48078
12,92,355.878,5.64171
14,92,356.042,10.2002
16,92,356.273,14.1549
18,92,356.588,17.5059
20,92,357.006,20.2547
22,92,357.544,22.4038
24,92,358.214,23.9571
26,92,359.03,24.9194
28,92,360.003,25.2968
30,92,361.141,25.0959
32,92,362.451,24.3246
34,92,363.937,22.9915
36,92,365.601,21.1059
38,92,367.444,18.6782
40,92,369.461,15.7191
42,92,371.649,12.2404
44,92,374,8.25434
46,92,376.502,3.7741
48,92,379.145,-1.18662
50,92,381.911,-6.61341
52,92,384.784,-12.4912
54,92,387.743,-18.8041
56,92,390.765,-25.5359
58,92,393.825,-32.6693
60,92,396.895,-40.1866
62,92,399.947,-48.0693
64,92,402.948,-56.2985
66,92,405.866,-64.8542
68,92,408.665,-73.7162
70,92,411.311,-82.8634
72,92,413.765,-92.2742
74,92,415.99,-101.926
76,92,417.948,-111.797
78,92,419.601,-121.862
80,92,420.91,-132.099
82,92,421.838,-142.483
84,92,422.35,-152.989
86,92,422.409,-163.591
88,92,421.983,-174.265
90,92,421.04,-184.983
92,92,419.551,-195.721
94,92,417.49,-206.451
96,92,414.834,-217.148
98,92,411.563,-227.784
100,92,407.662,-238.334
102,92,403.116,-248.77
104,92,397.919,-259.067
106,92,392.065,-269.2
108,92,385.554,-279.142
110,92,378.39,-288.869
112,92,370.582,-298.358
114,92,362.142,-307.584
116,92,353.086,-316.527
118,92,343.436,-325.165
120,92,333.215,-333.477
122,92,322.452,-341.447
124,92,311.178,-349.056
126,92,299.429,-356.291
128,92,287.241,-363.137
130,92,274.655,-369.583
132,92,261.713,-375.619
134,92,248.46,-381.24
136,92,234.942,-386.438
138,92,221.204,-391.213
140,92,207.296,-395.563
142,92,193.265,-399.491
144,92,179.16,-403
146,92,165.028,-406.099
148,92,150.918,-408.795
150,92,136.876,-411.101
152,92,122.946,-413.03
154,92,109.175,-414.599
156,92,95.6027,-415.824
158,92,82.2712,-416.727
160,92,69.2185,-417.327
162,92,56.481,-417.65
164,92,44.0927,-417.719
166,92,32.085,-417.56
168,92,20.487,-417.2
170,92,9.32522,-416.666
172,92,-1.37654,-415.988
174,92,-11.597,-415.193
176,92,-21.3173,-414.31
178,92,-30.5214,-413.369
180,92,-39.1955,-412.398
-180,94,-50.9992,-410.351
-178,94,-58.686,-409.224
-176,94,-65.8271,-408.136
-174,94,-72.417,-407.114
-172,94,-78.4527,-406.182
-170,94,-83.9334,-405.366
-168,94,-88.8602,-404.687
-166,94,-93.2364,-404.166
-164,94,-97.0667,-403.824
-162,94,-100.358,-403.678
-160,94,-103.117,-403.743
-158,94,-105.354,-404.034
-156,94,-107.078,-404.562
-154,94,-108.301,-405.336
-152,94,-109.033,-406.364
-150,94,-109.288,-407.65
-148,94,-109.077,-409.196
-146,94,-108.413,-411.003
-144,94,-107.308,-413.068
-142,94,-105.775,-415.385
-140,94,-103.826,-417.947
-138,94,-101.472,-420.743
-136,94,-98.7249,-423.76
-134,94,-95.5957,-426.981
-132,94,-92.0943,-430.39
-130,94,-88.2304,-433.965
-128,94,-84.013,-437.682
-126,94,-79.4506,-441.516
-124,94,-74.5511,-445.439
-122,94,-69.322,-449.42
-120,94,-63.7703,-453.427
-118,94,-57.9028,-457.425
-116,94,-51.726,-461.378
-114,94,-45.2464,-465.248
-112,94,-38.4705,-468.997
-110,94,-31.405,-472.585
-108,94,-24.0571,-475.97
-106,94,-16.4342,-479.112
-104,94,-8.5446,-481.968
-102,94,-0.397175,-484.499
-100,94,7.99818,-486.663
-98,94,16.6306,-488.421
-96,94,25.488,-489.735
-94,94,34.5572,-490.568
-92,94,43.8236,-490.886
-90,94,53.2714,-490.657
-88,94,62.8831,-489.851
-86,94,72.6402,-488.443
-84,94,82.5225,-486.409
-82,94,92.5088,-483.73
-80,94,102.576,-480.391
-78,94,112.701,-476.381
-76,94,122.859,-471.693
-74,94,133.024,-466.325
-72,94,143.17,-460.277
-70,94,153.27,-453.556
-68,94,163.296,-446.173
-66,94,173.222,-438.142
-64,94,183.021,-429.483
-62,94,192.666,-420.218
-60,94,202.131,-410.375
-58,94,211.39,-399.983
-56,94,220.421,-389.077
-54,94,229.2,-377.694
-52,94,237.706,-365.872
-50,94,245.921,-353.654
-48,94,253.826,-341.082
-46,94,261.406,-328.204
-44,94,268.648,-315.065
-42,94,275.542,-301.712
-40,94,282.079,-288.195
-38,94,288.253,-274.56
-36,94,294.06,-260.856
-34,94,299.5,-247.13
-32,94,304.574,-233.43
-30,94,309.286,-219.801
-28,94,313.64,-206.288
-26,94,317.647,-192.933
-24,94,321.315,-179.778
-22,94,324.658,-166.863
-20,94,327.688,-154.225
-18,94,330.421,-141.9
-16,94,332.875,-129.921
-14,94,335.068,-118.319
-12,94,337.018,-107.122
-10,94,338.745,-96.3587
-8,94,340.272,-86.0521
-6,94,341.618,-76.2247
-4,94,342.806,-66.8963
-2,94,343.857,-58.0847
0,94,344.793,-49.8056
2,94,345.636,-42.0727
4,94,346.407,-34.8976
6,94,347.126,-28.2901
8,94,347.813,-22.2582
10,94,348.488,-16.8082
12,94,349.169,-11.9446
14,94,349.873,-7.67056
16,94,350.616,-3.98763
18,94,351.414,-0.896
20,94,352.279,1.60546
22,94,353.223,3.51913
24,94,354.258,4.84859
26,94,355.392,5.59853
28,94,356.633,5.77471
30,94,357.987,5.38388
32,94,359.456,4.43378
34,94,361.044,2.93305
36,94,362.751,0.891229
38,94,364.574,-1.68131
40,94,366.511,-4.77337
42,94,368.556,-8.37294
44,94,370.701,-12.4672
46,94,372.937,-17.0427
48,94,375.252,-22.0851
50,94,377.632,-27.5793
52,94,380.062,-33.5095
54,94,382.524,-39.8593
56,94,384.998,-46.6114
58,94,387.462,-53.7479
60,94,389.894,-61.2502
62,94,392.269,-69.099
64,94,394.558,-77.2742
66,94,396.734,-85.7553
68,94,398.768,-94.5209
70,94,400.629,-103.549
72,94,402.285,-112.818
74,94,403.703,-122.303
76,94,404.852,-131.983
78,94,405.698,-141.832
80,94,406.21,-151.826
82,94,406.354,-161.941
84,94,406.099,-172.152
86,94,405.416,-182.432
88,94,404.275,-192.757
90,94,402.65,-203.101
92,94,400.515,-213.439
94,94,397.849,-223.743
96,94,394.63,-233.99
98,94,390.843,-244.154
100,94,386.472,-254.208
102,94,381.509,-264.13
104,94,375.945,-273.893
106,94,369.777,-283.475
108,94,363.005,-292.852
110,94,355.634,-302.001
112,94,347.671,-310.901
114,94,339.128,-319.531
116,94,330.02,-327.871
118,94,320.367,-335.902
120,94,310.19,-343.607
122,94,299.517,-350.971
124,94,288.375,-357.978
126,94,276.797,-364.615
128,94,264.818,-370.871
130,94,252.474,-376.737
132,94,239.806,-382.204
134,94,226.854,-387.268
136,94,213.662,-391.924
138,94,200.273,-396.172
140,94,186.731,-400.011
142,94,173.084,-403.444
144,94,159.376,-406.477
146,94,145.653,-409.118
148,94,131.962,-411.374
150,94,118.346,-413.259
152,94,104.85,-414.785
154,94,91.5162,-415.969
156,94,78.3864,-416.829
158,94,65.5,-417.384
160,94,52.8949,-417.656
162,94,40.6069,-417.667
164,94,28.6696,-417.441
166,94,17.1141,-417.005
168,94,5.96908,-416.385
170,94,-4.73918,-415.607
172,94,-14.9872,-414.701
174,94,-24.754,-413.693
176,94,-34.0216,-412.614
178,94,-42.7742,-411.49
180,94,-50.9992,-410.351
-180,96,-62.2659,-407.864
-178,96,-69.4846,-406.597
-176,96,-76.1638,-405.383
-174,96,-82.2999,-404.247
-172,96,-87.8914,-403.214
-170,96,-92.9396,-402.308
-168,96,-97.4476,-401.55
-166,96,-101.421,-400.961
-164,96,-104.867,-400.561
-162,96,-107.796,-400.366
-160,96,-110.216,-400.391
-158,96,-112.141,-400.65
-156,96,-113.583,-401.154
-154,96,-114.556,-401.911
-152,96,-115.074,-402.928
-150,96,-115.151,-404.209
-148,96,-114.803,-405.756
-146,96,-114.044,-407.569
-144,96,-112.887,-409.644
-142,96,-111.348,-411.976
-140,96,-109.438,-414.557
-138,96,-107.171,-417.375
-136,96,-104.557,-420.418
-134,96,-101.608,-423.67
-132,96,-98.3316,-427.112
-130,96,-94.7376,-430.724
-128,96,-90.8329,-434.482
-126,96,-86.6236,-438.361
-124,96,-82.1151,-442.332
-122,96,-77.3118,-446.366
-120,96,-72.2175,-450.431
-118,96,-66.8352,-454.491
-116,96,-61.1676,-458.511
-114,96,-55.2171,-462.454
-112,96,-48.9861,-466.282
-110,96,-42.4769,-469.953
-108,96,-35.6924,-473.429
-106,96,-28.636,-476.667
-104,96,-21.3117,-479.628
-102,96,-13.7245,-482.269
-100,96,-5.88067,-484.551
-98,96,2.21239,-486.434
-96,96,10.5458,-487.881
-94,96,19.1091,-488.855
-92,96,27.8903,-489.322
-90,96,36.8756,-489.251
-88,96,46.0494,-488.611
-86,96,55.3944,-487.378
-84,96,64.8917,-485.528
-82,96,74.5206,-483.043
-80,96,84.259,-479.908
-78,96,94.0832,-476.113
-76,96,103.968,-471.65
-74,96,113.889,-466.517
-72,96,123.817,-460.718
-70,96,133.727,-454.257
-68,96,143.589,-447.147
-66,96,153.377,-439.403
-64,96,163.063,-431.044
-62,96,172.619,-422.093
-60,96,182.018,-412.579
-58,96,191.236,-402.531
-56,96,200.248,-391.983
-54,96,209.031,-380.973
-52,96,217.564,-369.54
-50,96,225.828,-357.725
-48,96,233.806,-345.572
-46,96,241.482,-333.125
-44,96,248.844,-320.431
-42,96,255.882,-307.537
-40,96,262.588,-294.489
-38,96,268.956,-281.334
-36,96,274.984,-268.119
-34,96,280.671,-254.891
-32,96,286.018,-241.695
-30,96,291.031,-228.575
-28,96,295.716,-215.574
-26,96,300.079,-202.732
-24,96,304.133,-190.091
-22,96,307.888,-177.688
-20,96,311.357,-165.558
-18,96,314.556,-153.736
-16,96,317.5,-142.253
-14,96,320.205,-131.14
-12,96,322.69,-120.423
-10,96,324.973,-110.128
-8,96,327.071,-100.279
-6,96,329.004,-90.8963
-4,96,330.791,-81.9995
-2,96,332.449,-73.6055
0,96,333.998,-65.7298
2,96,335.456,-58.3854
4,96,336.839,-51.584
6,96,338.164,-45.3351
8,96,339.448,-39.6467
10,96,340.705,-34.5253
12,96,341.95,-29.9755
14,96,343.195,-26.0006
16,96,344.452,-22.6025
18,96,345.732,-19.7815
20,96,347.043,-17.5369
22,96,348.395,-15.8665
24,96,349.794,-14.7669
26,96,351.245,-14.2336
28,96,352.752,-14.2611
30,96,354.318,-14.8427
32,96,355.944,-15.9706
34,96,357.631,-17.6362
36,96,359.376,-19.8299
38,96,361.176,-22.541
40,96,363.027,-25.7583
42,96,364.923,-29.4692
44,96,366.856,-33.6607
46,96,368.818,-38.3187
48,96,370.798,-43.4284
50,96,372.784,-48.9742
52,96,374.762,-54.9397
54,96,376.719,-61.3076
56,96,378.636,-68.06
58,96,380.496,-75.1783
60,96,382.28,-82.6429
62,96,383.966,-90.4338
64,96,385.534,-98.5301
66,96,386.958,-106.91
68,96,388.216,-115.553
70,96,389.282,-124.434
72,96,390.13,-133.532
74,96,390.733,-142.821
76,96,391.064,-152.28
78,96,391.096,-161.881
80,96,390.801,-171.602
82,96,390.154,-181.417
84,96,389.128,-191.3
86,96,387.698,-201.227
88,96,385.84,-211.172
90,96,383.531,-221.11
92,96,380.75,-231.015
94,96,377.479,-240.864
96,96,373.7,-250.63
98,96,369.401,-260.29
100,96,364.569,-269.821
102,96,359.195,-279.198
104,96,353.275,-288.4
106,96,346.805,-297.403
108,96,339.787,-306.188
110,96,332.225,-314.734
112,96,324.126,-323.021
114,96,315.501,-331.031
116,96,306.364,-338.747
118,96,296.732,-346.151
120,96,286.627,-353.23
122,96,276.071,-359.97
124,96,265.091,-366.358
126,96,253.717,-372.383
128,96,241.98,-378.036
130,96,229.914,-383.31
132,96,217.556,-388.198
134,96,204.943,-392.697
136,96,192.115,-396.804
138,96,179.113,-400.519
140,96,165.979,-403.843
142,96,152.756,-406.78
144,96,139.487,-409.337
146,96,126.215,-411.519
148,96,112.984,-413.338
150,96,99.8365,-414.805
152,96,86.8148,-415.934
154,96,73.9602,-416.741
156,96,61.3128,-417.243
158,96,48.9114,-417.459
160,96,36.7928,-417.412
162,96,24.9922,-417.122
164,96,13.5426,-416.614
166,96,2.47474,-415.913
168,96,-8.18312,-415.046
170,96,-18.4052,-414.038
172,96,-28.1683,-412.917
174,96,-37.4522,-411.711
176,96,-46.2391,-410.449
178,96,-54.5144,-409.157
180,96,-62.2659,-407.864
-180,98,-72.9321,-404.956
-178,98,-79.6604,-403.564
-176,98,-85.8577,-402.237
-174,98,-91.5216,-401.001
-172,98,-96.6525,-399.88
-170,98,-101.253,-398.896
-168,98,-105.33,-398.071
-166,98,-108.89,-397.424
-164,98,-111.943,-396.974
-162,98,-114.5,-396.738
-160,98,-116.576,-396.73
-158,98,-118.184,-396.962
-156,98,-119.34,-397.445
-154,98,-120.061,-398.187
-152,98,-120.362,-399.194
-150,98,-120.262,-400.469
-148,98,-119.776,-402.015
-146,98,-118.922,-403.829
-144,98,-117.716,-405.909
-142,98,-116.172,-408.249
-140,98,-114.304,-410.839
-138,98,-112.126,-413.67
-136,98,-109.649,-416.727
-134,98,-106.883,-419.996
-132,98,-103.837,-423.457
-130,98,-100.517,-427.09
-128,98,-96.9294,-430.871
-126,98,-93.0782,-434.777
-124,98,-88.9662,-438.777
-122,98,-84.5948,-442.844
-120,98,-79.9644,-446.944
-118,98,-75.0745,-451.045
-116,98,-69.9241,-455.11
-114,98,-64.5115,-459.103
-112,98,-58.835,-462.986
-110,98,-52.8929,-466.718
-108,98,-46.6837,-470.261
-106,98,-40.2068,-473.574
-104,98,-33.4621,-476.615
-102,98,-26.451,-479.345
-100,98,-19.1759,-481.725
-98,98,-11.6408,-483.713
-96,98,-3.85162,-485.275
-94,98,4.18414,-486.373
-92,98,12.4568,-486.973
-90,98,20.9548,-487.045
-88,98,29.6644,-486.559
-86,98,38.5697,-485.49
-84,98,47.653,-483.817
-82,98,56.8943,-481.521
-80,98,66.272,-478.587
-78,98,75.7628,-475.005
-76,98,85.342,-470.768
-74,98,94.9834,-465.877
-72,98,104.66,-460.332
-70,98,114.344,-454.141
-68,98,124.007,-447.316
-66,98,133.621,-439.873
-64,98,143.158,-431.831
-62,98,152.589,-423.214
-60,98,161.889,-414.049
-58,98,171.031,-404.368
-56,98,179.99,-394.205
-54,98,188.744,-383.596
-52,98,197.272,-372.58
-50,98,205.555,-361.2
-48,98,213.575,-349.497
-46,98,221.319,-337.516
-44,98,228.773,-325.302
-42,98,235.929,-312.901
-40,98,242.779,-300.358
-38,98,249.319,-287.721
-36,98,255.545,-275.033
-34,98,261.459,-262.341
-32,98,267.062,-249.686
-30,98,272.36,-237.113
-28,98,277.358,-224.661
-26,98,282.064,-212.372
-24,98,286.489,-200.281
-22,98,290.644,-188.427
-20,98,294.542,-176.842
-18,98,298.196,-165.559
-16,98,301.621,-154.608
-14,98,304.832,-144.017
-12,98,307.845,-133.813
-10,98,310.676,-124.02
-8,98,313.341,-114.659
-6,98,315.856,-105.751
-4,98,318.236,-97.3151
-2,98,320.498,-89.3666
0,98,322.656,-81.9205
2,98,324.725,-74.9897
4,98,326.717,-68.5854
6,98,328.647,-62.7172
8,98,330.524,-57.3929
10,98,332.361,-52.6189
12,98,334.167,-48.4002
14,98,335.949,-44.74
16,98,337.717,-41.6405
18,98,339.476,-39.1024
20,98,341.231,-37.1249
22,98,342.987,-35.7062
24,98,344.746,-34.8432
26,98,346.51,-34.5315
28,98,348.279,-34.7656
30,98,350.054,-35.5391
32,98,351.833,-36.8442
34,98,353.613,-38.6722
36,98,355.392,-41.0133
38,98,357.164,-43.857
40,98,358.924,-47.1914
42,98,360.665,-51.0039
44,98,362.382,-55.2811
46,98,364.064,-60.0085
48,98,365.704,-65.1707
50,98,367.289,-70.7516
52,98,368.811,-76.7342
54,98,370.255,-83.1007
56,98,371.609,-89.8323
58,98,372.859,-96.9098
60,98,373.988,-104.313
62,98,374.981,-112.021
64,98,375.821,-120.012
66,98,376.489,-128.264
68,98,376.966,-136.755
70,98,377.232,-145.46
72,98,377.267,-154.357
74,98,377.05,-163.42
76,98,376.559,-172.626
78,98,375.774,-181.949
80,98,374.672,-191.364
82,98,373.232,-200.846
84,98,371.434,-210.371
86,98,369.258,-219.912
88,98,366.684,-229.444
90,98,363.693,-238.944
92,98,360.271,-248.386
94,98,356.401,-257.746
96,98,352.07,-267.002
98,98,347.267,-276.129
100,98,341.983,-285.106
102,98,336.212,-293.912
104,98,329.949,-302.524
106,98,323.193,-310.925
108,98,315.946,-319.093
110,98,308.212,-327.012
112,98,299.997,-334.664
114,98,291.313,-342.033
116,98,282.17,-349.104
118,98,272.587,-355.864
120,98,262.58,-362.3
122,98,252.172,-368.4
124,98,241.385,-374.156
126,98,230.247,-379.557
128,98,218.786,-384.596
130,98,207.033,-389.269
132,98,195.021,-393.571
134,98,182.785,-397.499
136,98,170.36,-401.052
138,98,157.785,-404.232
140,98,145.099,-407.04
142,98,132.341,-409.482
144,98,119.552,-411.562
146,98,106.773,-413.291
148,98,94.0443,-414.677
150,98,81.4069,-415.733
152,98,68.9013,-416.472
154,98,56.5671,-416.909
156,98,44.4431,-417.063
158,98,32.5667,-416.953
160,98,20.9739,-416.597
162,98,9.699,-416.02
164,98,-1.22572,-415.243
166,98,-11.7701,-414.292
168,98,-21.9064,-413.192
170,98,-31.6093,-411.969
172,98,-40.8563,-410.649
174,98,-49.6276,-409.261
176,98,-57.9061,-407.831
178,98,-65.678,-406.387
180,98,-72.9321,-404.956
-180,100,-82.9374,-401.641
-178,100,-89.1536,-400.14
-176,100,-94.849,-398.717
-174,100,-100.023,-397.395
-172,100,-104.678,-396.199
-170,100,-108.818,-395.15
-168,100,-112.451,-394.269
-166,100,-115.586,-393.575
-164,100,-118.237,-393.085
-162,100,-120.418,-392.816
-160,100,-122.143,-392.781
-158,100,-123.43,-392.991
-156,100,-124.297,-393.457
-154,100,-124.763,-394.186
-152,100,-124.847,-395.183
-150,100,-124.569,-396.452
-148,100,-123.947,-397.993
-146,100,-122.999,-399.805
-144,100,-121.744,-401.884
-142,100,-120.197,-404.223
-140,100,-118.374,-406.815
-138,100,-116.288,-409.647
-136,100,-113.949,-412.707
-134,100,-111.369,-415.978
-132,100,-108.554,-419.443
-130,100,-105.511,-423.081
-128,100,-102.244,-426.869
-126,100,-98.754,-430.782
-124,100,-95.0416,-434.792
-122,100,-91.1056,-438.87
-120,100,-86.9432,-442.985
-118,100,-82.5504,-447.104
-116,100,-77.9224,-451.191
-114,100,-73.0539,-455.21
-112,100,-67.939,-459.124
-110,100,-62.572,-462.894
-108,100,-56.9475,-466.481
-106,100,-51.0607,-469.844
-104,100,-44.9079,-472.943
-102,100,-38.4864,-475.74
-100,100,-31.7953,-478.194
-98,100,-24.8353,-480.268
-96,100,-17.6091,-481.924
-94,100,-10.1215,-483.127
-92,100,-2.37961,-483.843
-90,100,5.60698,-484.043
-88,100,13.8264,-483.698
-86,100,22.2644,-482.784
-84,100,30.9042,-481.277
-82,100,39.7271,-479.162
-80,100,48.7119,-476.424
-78,100,57.8358,-473.053
-76,100,67.0742,-469.044
-74,100,76.4011,-464.395
-72,100,85.7892,-459.111
-70,100,95.2106,-453.198
-68,100,104.637,-446.668
-66,100,114.039,-439.538
-64,100,123.389,-431.828
-62,100,132.658,-423.562
-60,100,141.82,-414.767
-58,100,150.849,-405.475
-56,100,159.719,-395.719
-54,100,168.409,-385.537
-52,100,176.897,-374.966
-50,100,185.164,-364.049
-48,100,193.195,-352.826
-46,100,200.974,-341.342
-44,100,208.491,-329.641
-42,100,215.736,-317.767
-40,100,222.703,-305.765
-38,100,229.388,-293.68
-36,100,235.789,-281.555
-34,100,241.906,-269.433
-32,100,247.743,-257.357
-30,100,253.304,-245.367
-28,100,258.596,-233.502
-26,100,263.627,-221.8
-24,100,268.407,-210.296
-22,100,272.946,-199.026
-20,100,277.258,-188.021
-18,100,281.353,-177.312
-16,100,285.246,-166.927
-14,100,288.951,-156.893
-12,100,292.481,-147.235
-10,100,295.849,-137.974
-8,100,299.071,-129.133
-6,100,302.158,-120.73
-4,100,305.124,-112.784
-2,100,307.981,-105.308
0,100,310.74,-98.3183
2,100,313.412,-91.8264
4,100,316.006,-85.8433
6,100,318.532,-80.3782
8,100,320.996,-75.439
10,100,323.405,-71.0321
12,100,325.764,-67.1622
14,100,328.079,-63.833
16,100,330.35,-61.0467
18,100,332.582,-58.8041
20,100,334.774,-57.1048
22,100,336.927,-55.947
24,100,339.04,-55.3278
26,100,341.111,-55.243
28,100,343.137,-55.6873
30,100,345.115,-56.6542
32,100,347.04,-58.1361
34,100,348.909,-60.1241
36,100,350.715,-62.6085
38,100,352.453,-65.5784
40,100,354.117,-69.0219
42,100,355.7,-72.9262
44,100,357.195,-77.2773
46,100,358.594,-82.0604
48,100,359.889,-87.2597
50,100,361.071,-92.8587
52,100,362.132,-98.8396
54,100,363.061,-105.184
56,100,363.85,-111.873
58,100,364.486,-118.887
60,100,364.96,-126.204
62,100,365.258,-133.803
64,100,365.369,-141.661
66,100,365.279,-149.757
68,100,364.974,-158.067
70,100,364.441,-166.566
72,100,363.664,-175.231
74,100,362.628,-184.036
76,100,361.318,-192.957
78,100,359.717,-201.969
80,100,357.811,-211.046
82,100,355.583,-220.163
84,100,353.018,-229.295
86,100,350.101,-238.418
88,100,346.818,-247.506
90,100,343.154,-256.535
92,100,339.099,-265.483
94,100,334.64,-274.325
96,100,329.768,-283.04
98,100,324.474,-291.606
100,100,318.753,-300.002
102,100,312.599,-308.208
104,100,306.011,-316.207
106,100,298.987,-323.979
108,100,291.531,-331.508
110,100,283.645,-338.778
112,100,275.338,-345.774
114,100,266.618,-352.484
116,100,257.497,-358.894
118,100,247.988,-364.993
120,100,238.109,-370.772
122,100,227.878,-376.221
124,100,217.316,-381.332
126,100,206.447,-386.099
128,100,195.297,-390.518
130,100,183.892,-394.583
132,100,172.263,-398.293
134,100,160.441,-401.647
136,100,148.458,-404.645
138,100,136.35,-407.289
140,100,124.152,-409.583
142,100,111.9,-411.532
144,100,99.6328,-413.142
146,100,87.3875,-414.422
148,100,75.2028,-415.382
150,100,63.1174,-416.035
152,100,51.1696,-416.393
154,100,39.3972,-416.472
156,100,27.8374,-416.29
158,100,16.5262,-415.864
160,100,5.49861,-415.216
162,100,-5.2122,-414.365
164,100,-15.5748,-413.334
166,100,-25.5597,-412.149
168,100,-35.1399,-410.832
170,100,-44.2907,-409.41
172,100,-52.9902,-407.909
174,100,-61.2193,-406.355
176,100,-68.9618,-404.775
178,100,-76.2045,-403.195
180,100,-82.9374,-401.641
-180,102,-92.2246,-397.934
-178,102,-97.9073,-396.34
-176,102,-103.082,-394.836
-174,102,-107.749,-393.444
-172,102,-111.912,-392.187
-170,102,-115.578,-391.086
-168,102,-118.756,-390.161
-166,102,-121.459,-389.43
-164,102,-123.7,-388.91
-162,102,-125.496,-388.616
-160,102,-126.866,-388.56
-158,102,-127.829,-388.754
-156,102,-128.405,-389.207
-154,102,-128.615,-389.925
-152,102,-128.482,-390.913
-150,102,-128.025,-392.174
-148,102,-127.267,-393.708
-146,102,-126.228,-395.513
-144,102,-124.925,-397.585
-142,102,-123.377,-399.916
-140,102,-121.599,-402.5
-138,102,-119.606,-405.323
-136,102,-117.408,-408.373
-134,102,-115.014,-411.634
-132,102,-112.433,-415.088
-130,102,-109.668,-418.714
-128,102,-106.721,-422.49
-126,102,-103.593,-426.392
-124,102,-100.282,-430.392
-122,102,-96.7823,-434.461
-120,102,-93.0894,-438.569
-118,102,-89.1957,-442.682
-116,102,-85.0929,-446.768
-114,102,-80.7719,-450.79
-112,102,-76.223,-454.712
-110,102,-71.4368,-458.494
-108,102,-66.4038,-462.1
-106,102,-61.1155,-465.489
-104,102,-55.5643,-468.623
-102,102,-49.7441,-471.463
-100,102,-43.6505,-473.97
-98,102,-37.2808,-476.106
-96,102,-30.6348,-477.836
-94,102,-23.7146,-479.125
-92,102,-16.525,-479.941
-90,102,-9.0733,-480.253
-88,102,-1.36948,-480.034
-86,102,6.57368,-479.26
-84,102,14.7408,-477.911
-82,102,23.1141,-475.969
-80,102,31.6732,-473.42
-78,102,40.3958,-470.257
-76,102,49.2578,-466.473
-74,102,58.2331,-462.069
-72,102,67.2949,-457.048
-70,102,76.415,-451.419
-68,102,85.5648,-445.193
-66,102,94.7156,-438.387
-64,102,103.839,-431.022
-62,102,112.906,-423.123
-60,102,121.891,-414.716
-58,102,130.767,-405.832
-56,102,139.51,-396.506
-54,102,148.097,-386.774
-52,102,156.507,-376.674
-50,102,164.724,-366.246
-48,102,172.729,-355.532
-46,102,180.51,-344.574
-44,102,188.057,-333.416
-42,102,195.359,-322.1
-40,102,202.413,-310.671
-38,102,209.214,-299.171
-36,102,215.761,-287.642
-34,102,222.055,-276.125
-32,102,228.1,-264.661
-30,102,233.901,-253.288
-28,102,239.465,-242.044
-26,102,244.799,-230.964
-24,102,249.913,-220.082
-22,102,254.817,-209.43
-20,102,259.523,-199.039
-18,102,264.043,-188.937
-16,102,268.387,-179.151
-14,102,272.569,-169.706
-12,102,276.599,-160.625
-10,102,280.491,-151.929
-8,102,284.254,-143.638
-6,102,287.9,-135.77
-4,102,291.438,-128.341
-2,102,294.876,-121.366
0,102,298.224,-114.859
2,102,301.487,-108.831
4,102,304.671,-103.294
6,102,307.781,-98.2545
8,102,310.82,-93.7219
10,102,313.79,-89.7018
12,102,316.693,-86.1992
14,102,319.527,-83.2178
16,102,322.293,-80.7597
18,102,324.987,-78.8259
20,102,327.606,-77.4162
22,102,330.147,-76.5289
24,102,332.605,-76.1613
26,102,334.973,-76.3093
28,102,337.247,-76.9676
30,102,339.42,-78.1298
32,102,341.485,-79.7883
34,102,343.435,-81.9342
36,102,345.263,-84.5578
38,102,346.963,-87.6478
40,102,348.526,-91.1923
42,102,349.946,-95.1782
44,102,351.216,-99.5911
46,102,352.328,-104.416
48,102,353.276,-109.637
50,102,354.053,-115.236
52,102,354.653,-121.196
54,102,355.068,-127.498
56,102,355.291,-134.122
58,102,355.317,-141.047
60,102,355.136,-148.252
62,102,354.742,-155.716
64,102,354.127,-163.414
66,102,353.283,-171.324
